Cycle,Time (real),Time (simulation),Agent,Distance Traveled,Num Intersections
0,2021-10-28 16:09:09,0.0,bike0,48.65000000000003,1
0,2021-10-28 16:09:09,0.0,bike1,48.64999999999998,1
0,2021-10-28 16:09:09,0.0,bike2,48.65000000000001,1
0,2021-10-28 16:09:09,0.0,bike3,48.64999999999998,1
0,2021-10-28 16:09:09,0.0,bike4,48.64999999999996,1
0,2021-10-28 16:09:09,0.0,bike5,48.65000000000002,1
0,2021-10-28 16:09:09,0.0,bike6,48.6499999999999,1
0,2021-10-28 16:09:09,0.0,bike7,48.649999999999984,1
0,2021-10-28 16:09:09,0.0,bike8,48.65000000000006,1
0,2021-10-28 16:09:09,0.0,bike9,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike10,48.65,1
0,2021-10-28 16:09:09,0.0,bike11,48.65000000000007,1
0,2021-10-28 16:09:09,0.0,bike12,48.65000000000005,1
0,2021-10-28 16:09:09,0.0,bike13,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike14,48.64999999999998,1
0,2021-10-28 16:09:09,0.0,bike15,48.64999999999998,2
0,2021-10-28 16:09:09,0.0,bike16,48.65,1
0,2021-10-28 16:09:09,0.0,bike17,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike18,48.64999999999999,1
0,2021-10-28 16:09:09,0.0,bike19,48.649999999999984,1
0,2021-10-28 16:09:09,0.0,bike20,48.650000000000006,2
0,2021-10-28 16:09:09,0.0,bike21,48.64999999999997,1
0,2021-10-28 16:09:09,0.0,bike22,48.64999999999999,2
0,2021-10-28 16:09:09,0.0,bike23,48.650000000000006,2
0,2021-10-28 16:09:09,0.0,bike24,48.65000000000001,1
0,2021-10-28 16:09:09,0.0,bike25,48.65000000000001,1
0,2021-10-28 16:09:09,0.0,bike26,48.65000000000009,2
0,2021-10-28 16:09:09,0.0,bike27,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike28,48.649999999999984,1
0,2021-10-28 16:09:09,0.0,bike29,48.65,1
0,2021-10-28 16:09:09,0.0,bike30,48.650000000000034,2
0,2021-10-28 16:09:09,0.0,bike31,48.65000000000003,2
0,2021-10-28 16:09:09,0.0,bike32,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike33,48.64999999999995,1
0,2021-10-28 16:09:09,0.0,bike34,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike35,48.65000000000001,2
0,2021-10-28 16:09:09,0.0,bike36,48.65000000000001,1
0,2021-10-28 16:09:09,0.0,bike37,48.65000000000002,1
0,2021-10-28 16:09:09,0.0,bike38,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike39,48.64963913078512,3
0,2021-10-28 16:09:09,0.0,bike40,48.650000000000006,1
0,2021-10-28 16:09:09,0.0,bike41,48.65000000000001,1
0,2021-10-28 16:09:09,0.0,bike42,48.65000000000003,1
0,2021-10-28 16:09:09,0.0,bike43,48.65000000000006,1
0,2021-10-28 16:09:09,0.0,bike44,48.65,1
0,2021-10-28 16:09:09,0.0,bike45,48.650000000000055,2
0,2021-10-28 16:09:09,0.0,bike46,48.64999999999998,2
0,2021-10-28 16:09:09,0.0,bike47,48.65000000000001,1
0,2021-10-28 16:09:09,0.0,bike48,48.649999999999984,2
0,2021-10-28 16:09:09,0.0,bike49,48.650000000000006,1
1,2021-10-28 16:09:11,35.0,bike0,48.64999999999993,1
1,2021-10-28 16:09:11,35.0,bike1,48.64999999999998,0
1,2021-10-28 16:09:11,35.0,bike2,48.650000000000006,1
1,2021-10-28 16:09:11,35.0,bike3,48.64999999999998,0
1,2021-10-28 16:09:11,35.0,bike4,48.64999999999996,0
1,2021-10-28 16:09:11,35.0,bike6,48.64999999999989,0
1,2021-10-28 16:09:11,35.0,bike7,48.649999999999984,1
1,2021-10-28 16:09:11,35.0,bike8,48.65000000000008,0
1,2021-10-28 16:09:11,35.0,bike9,48.649999999999956,1
1,2021-10-28 16:09:11,35.0,bike10,48.650000000000006,0
1,2021-10-28 16:09:11,35.0,bike11,48.65000000000007,1
1,2021-10-28 16:09:11,35.0,bike12,48.65000000000005,1
1,2021-10-28 16:09:11,35.0,bike13,48.64999999999999,1
1,2021-10-28 16:09:11,35.0,bike14,48.64999999999997,0
1,2021-10-28 16:09:11,35.0,bike15,48.64999999999999,0
1,2021-10-28 16:09:11,35.0,bike16,48.64999999999997,1
1,2021-10-28 16:09:11,35.0,bike17,48.6500000000001,1
1,2021-10-28 16:09:11,35.0,bike18,48.64999999999999,1
1,2021-10-28 16:09:11,35.0,bike19,48.649999999999984,0
1,2021-10-28 16:09:11,35.0,bike20,48.650000000000006,1
1,2021-10-28 16:09:11,35.0,bike21,48.65,1
1,2021-10-28 16:09:11,35.0,bike23,48.64999999999998,0
1,2021-10-28 16:09:11,35.0,bike24,48.64999999999994,1
1,2021-10-28 16:09:11,35.0,bike25,48.64999999999998,1
1,2021-10-28 16:09:11,35.0,bike26,48.6499999999999,1
1,2021-10-28 16:09:11,35.0,bike27,48.650000000000006,0
1,2021-10-28 16:09:11,35.0,bike28,48.650000000000006,1
1,2021-10-28 16:09:11,35.0,bike29,48.64999999999999,1
1,2021-10-28 16:09:11,35.0,bike31,48.650000000000006,0
1,2021-10-28 16:09:11,35.0,bike32,48.65,1
1,2021-10-28 16:09:11,35.0,bike34,48.650000000000006,0
1,2021-10-28 16:09:11,35.0,bike36,48.649999999999935,1
1,2021-10-28 16:09:11,35.0,bike37,48.64999999999996,1
1,2021-10-28 16:09:11,35.0,bike38,48.649999999999935,1
1,2021-10-28 16:09:11,35.0,bike41,48.64999999999996,1
1,2021-10-28 16:09:11,35.0,bike42,48.65000000000003,1
1,2021-10-28 16:09:11,35.0,bike43,48.65000000000006,0
1,2021-10-28 16:09:11,35.0,bike45,48.649999999999906,0
1,2021-10-28 16:09:11,35.0,bike46,48.64999999999994,0
1,2021-10-28 16:09:11,35.0,bike48,48.650000000000006,1
2,2021-10-28 16:09:12,70.0,bike0,48.650000000000055,0
2,2021-10-28 16:09:12,70.0,bike1,48.64999999999998,0
2,2021-10-28 16:09:12,70.0,bike2,48.650000000000006,1
2,2021-10-28 16:09:12,70.0,bike3,48.64999999999998,1
2,2021-10-28 16:09:12,70.0,bike5,77.70000000000002,1
2,2021-10-28 16:09:12,70.0,bike6,48.6499999999999,0
2,2021-10-28 16:09:12,70.0,bike8,48.65000000000006,0
2,2021-10-28 16:09:12,70.0,bike9,48.65000000000001,0
