Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
0,2021-11-02 19:54:33,0.0,bike7,idle,nil,nil,nil,33828,40000,false,tagRFID(241),tagRFID(29),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike6,seeking_leader,nil,nil,bike(31),38555,40000,false,tagRFID(219),tagRFID(51),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike5,idle,nil,nil,nil,35786,40000,false,tagRFID(142),tagRFID(225),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike4,idle,nil,nil,nil,32134,40000,false,tagRFID(235),tagRFID(233),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike3,idle,nil,nil,nil,36834,40000,false,tagRFID(212),tagRFID(174),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike2,seeking_leader,nil,nil,bike(17),37595,40000,false,tagRFID(222),tagRFID(57),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike1,idle,nil,nil,nil,36203,40000,false,tagRFID(111),tagRFID(140),0.0,0.0,0.0
0,2021-11-02 19:54:33,0.0,bike0,seeking_leader,nil,nil,bike(48),39760,40000,false,tagRFID(42),tagRFID(40),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike49,idle,nil,nil,nil,36136,40000,false,tagRFID(269),tagRFID(314),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike48,awaiting_follower,nil,bike(0),nil,31802,40000,false,tagRFID(242),tagRFID(263),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike47,idle,nil,nil,nil,36109,40000,false,tagRFID(285),tagRFID(193),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike46,idle,nil,nil,nil,33969,40000,false,tagRFID(4),tagRFID(3),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike45,awaiting_follower,nil,bike(43),nil,31488,40000,false,tagRFID(190),tagRFID(154),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike44,idle,nil,nil,nil,36159,40000,false,tagRFID(247),tagRFID(246),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike43,seeking_leader,nil,nil,bike(45),39722,40000,true,tagRFID(155),tagRFID(153),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike42,idle,nil,nil,nil,37039,40000,false,tagRFID(138),tagRFID(131),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike41,seeking_leader,nil,nil,bike(9),38665,40000,true,tagRFID(75),tagRFID(200),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike40,idle,nil,nil,nil,36527,40000,false,tagRFID(231),tagRFID(65),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike39,awaiting_follower,nil,bike(28),nil,30704,40000,false,tagRFID(0),tagRFID(53),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike38,idle,nil,nil,nil,36147,40000,false,tagRFID(301),tagRFID(300),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike37,idle,nil,nil,nil,33172,40000,false,tagRFID(95),tagRFID(96),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike36,seeking_leader,nil,nil,bike(34),38726,40000,true,tagRFID(84),tagRFID(31),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike35,idle,nil,nil,nil,34671,40000,false,tagRFID(213),tagRFID(64),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike34,awaiting_follower,nil,bike(36),nil,32764,40000,false,tagRFID(32),tagRFID(241),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike33,awaiting_follower,nil,bike(18),nil,34328,40000,false,tagRFID(126),tagRFID(127),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike32,idle,nil,nil,nil,39257,40000,false,tagRFID(306),tagRFID(303),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike31,awaiting_follower,nil,bike(6),nil,30888,40000,false,tagRFID(26),tagRFID(64),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike30,idle,nil,nil,nil,38098,40000,false,tagRFID(104),tagRFID(267),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike29,idle,nil,nil,nil,36886,40000,false,tagRFID(129),tagRFID(136),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike28,seeking_leader,nil,nil,bike(39),38654,40000,true,tagRFID(310),tagRFID(37),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike27,awaiting_follower,nil,bike(16),nil,33193,40000,false,tagRFID(231),tagRFID(199),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike26,idle,nil,nil,nil,33334,40000,false,tagRFID(19),tagRFID(16),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike25,idle,nil,nil,nil,34773,40000,false,tagRFID(252),tagRFID(251),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike24,idle,nil,nil,nil,34385,40000,false,tagRFID(42),tagRFID(44),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike23,idle,nil,nil,nil,32638,40000,false,tagRFID(271),tagRFID(282),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike22,idle,nil,nil,nil,35764,40000,false,tagRFID(268),tagRFID(82),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike21,idle,nil,nil,nil,37897,40000,false,tagRFID(65),tagRFID(64),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike20,idle,nil,nil,nil,35646,40000,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike19,idle,nil,nil,nil,38964,40000,false,tagRFID(112),tagRFID(183),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike18,seeking_leader,nil,nil,bike(33),39627,40000,true,tagRFID(101),tagRFID(178),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike17,idle,nil,bike(2),nil,29989,40000,false,tagRFID(57),tagRFID(222),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike16,seeking_leader,nil,nil,bike(27),39528,40000,true,tagRFID(64),tagRFID(26),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike15,idle,nil,nil,nil,32855,40000,false,tagRFID(200),tagRFID(75),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike14,seeking_leader,nil,nil,bike(12),38716,40000,true,tagRFID(189),tagRFID(105),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike13,idle,nil,nil,nil,32758,40000,false,tagRFID(162),tagRFID(131),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike12,awaiting_follower,nil,bike(14),nil,31802,40000,false,tagRFID(105),tagRFID(106),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike11,idle,nil,nil,nil,35869,40000,false,tagRFID(83),tagRFID(81),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike10,idle,nil,nil,nil,32139,40000,false,tagRFID(281),tagRFID(312),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike9,awaiting_follower,nil,bike(41),nil,31883,40000,false,tagRFID(68),tagRFID(70),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike8,idle,nil,nil,nil,34383,40000,false,tagRFID(274),tagRFID(267),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike7,idle,nil,nil,nil,33780,40000,false,tagRFID(241),tagRFID(29),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike6,seeking_leader,nil,nil,bike(31),38555,40000,true,tagRFID(219),tagRFID(51),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike5,idle,nil,nil,nil,35737,40000,false,tagRFID(142),tagRFID(225),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike4,idle,nil,nil,nil,32085,40000,false,tagRFID(233),tagRFID(188),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike3,idle,nil,nil,nil,36785,40000,false,tagRFID(173),tagRFID(172),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike2,following,nil,nil,bike(17),37595,40000,false,tagRFID(222),tagRFID(57),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike1,idle,nil,nil,nil,36154,40000,false,tagRFID(140),tagRFID(137),0.0,0.0,0.0
1,2021-11-02 19:54:34,35.0,bike0,seeking_leader,nil,nil,bike(48),39760,40000,true,tagRFID(42),tagRFID(40),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike49,idle,nil,nil,nil,36087,40000,false,tagRFID(314),tagRFID(71),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike48,awaiting_follower,nil,bike(0),nil,31802,40000,false,tagRFID(242),tagRFID(263),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike47,idle,nil,nil,nil,36061,40000,false,tagRFID(285),tagRFID(193),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike46,idle,nil,nil,nil,33920,40000,false,tagRFID(3),tagRFID(4),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike45,awaiting_follower,nil,bike(43),nil,31488,40000,false,tagRFID(190),tagRFID(154),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike44,idle,nil,nil,nil,36110,40000,false,tagRFID(246),tagRFID(250),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike43,seeking_leader,nil,nil,bike(45),39644,40000,true,tagRFID(155),tagRFID(190),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike42,idle,nil,nil,nil,36990,40000,false,tagRFID(138),tagRFID(131),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike41,seeking_leader,nil,nil,bike(9),38588,40000,true,tagRFID(75),tagRFID(56),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike40,idle,nil,nil,nil,36478,40000,false,tagRFID(65),tagRFID(231),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike39,awaiting_follower,nil,bike(28),nil,30704,40000,false,tagRFID(0),tagRFID(53),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike38,idle,nil,nil,nil,36098,40000,false,tagRFID(301),tagRFID(300),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike37,idle,nil,nil,nil,33123,40000,false,tagRFID(95),tagRFID(96),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike36,seeking_leader,nil,nil,bike(34),38648,40000,true,tagRFID(30),tagRFID(30),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike35,idle,nil,nil,nil,34623,40000,false,tagRFID(213),tagRFID(64),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike34,awaiting_follower,nil,bike(36),nil,32764,40000,false,tagRFID(32),tagRFID(241),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike33,awaiting_follower,nil,bike(18),nil,34328,40000,false,tagRFID(126),tagRFID(127),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike32,idle,nil,nil,nil,39208,40000,false,tagRFID(306),tagRFID(303),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike31,awaiting_follower,nil,bike(6),nil,30888,40000,false,tagRFID(26),tagRFID(64),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike30,idle,nil,nil,nil,38050,40000,false,tagRFID(104),tagRFID(267),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike29,idle,nil,nil,nil,36837,40000,false,tagRFID(129),tagRFID(136),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike28,seeking_leader,nil,nil,bike(39),38577,40000,true,tagRFID(36),tagRFID(2),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike27,awaiting_follower,nil,bike(16),nil,33193,40000,false,tagRFID(231),tagRFID(199),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike26,idle,nil,nil,nil,33285,40000,false,tagRFID(16),tagRFID(15),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike25,idle,nil,nil,nil,34724,40000,false,tagRFID(251),tagRFID(185),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike24,idle,nil,nil,nil,34336,40000,false,tagRFID(42),tagRFID(44),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike23,idle,nil,nil,nil,32590,40000,false,tagRFID(271),tagRFID(282),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike22,idle,nil,nil,nil,35716,40000,false,tagRFID(268),tagRFID(82),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike21,seeking_leader,nil,nil,bike(4),37848,40000,false,tagRFID(64),tagRFID(26),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike20,idle,nil,nil,nil,35597,40000,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike19,idle,nil,nil,nil,38915,40000,false,tagRFID(183),tagRFID(112),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike18,seeking_leader,nil,nil,bike(33),39549,40000,true,tagRFID(101),tagRFID(178),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike17,idle,nil,bike(2),nil,30018,40000,false,tagRFID(222),tagRFID(58),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike16,seeking_leader,nil,nil,bike(27),39451,40000,true,tagRFID(64),tagRFID(213),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike15,idle,nil,nil,nil,32807,40000,false,tagRFID(75),tagRFID(56),0.0,0.0,0.0
2,2021-11-02 19:54:35,70.0,bike14,seeking_leader,nil,nil,bike(12),38638,40000,true,tagRFID(105),tagRFID(105),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike13,idle,nil,nil,nil,32709,40000,false,tagRFID(162),tagRFID(131),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike12,awaiting_follower,nil,bike(14),nil,31802,40000,false,tagRFID(105),tagRFID(106),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike11,idle,nil,nil,nil,35820,40000,false,tagRFID(83),tagRFID(81),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike10,idle,nil,nil,nil,32090,40000,false,tagRFID(312),tagRFID(277),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike9,awaiting_follower,nil,bike(41),nil,31883,40000,false,tagRFID(68),tagRFID(70),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike8,idle,nil,nil,nil,34334,40000,false,tagRFID(267),tagRFID(270),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike7,idle,nil,nil,nil,33731,40000,false,tagRFID(29),tagRFID(237),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike6,seeking_leader,nil,nil,bike(31),38477,40000,true,tagRFID(219),tagRFID(221),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike5,idle,nil,nil,nil,35688,40000,false,tagRFID(225),tagRFID(145),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike4,idle,nil,bike(21),nil,32036,40000,false,tagRFID(233),tagRFID(188),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike3,idle,nil,nil,nil,36737,40000,false,tagRFID(173),tagRFID(172),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike2,following,nil,nil,bike(17),37469,40000,false,tagRFID(222),tagRFID(57),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike1,idle,nil,nil,nil,36106,40000,false,tagRFID(140),tagRFID(137),0.0,0.0,0.0
2,2021-11-02 19:54:36,70.0,bike0,seeking_leader,nil,nil,bike(48),39682,40000,true,tagRFID(42),tagRFID(42),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike49,idle,nil,nil,nil,36038,40000,false,tagRFID(314),tagRFID(71),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike48,awaiting_follower,nil,bike(0),nil,31802,40000,false,tagRFID(242),tagRFID(263),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike47,idle,nil,nil,nil,36012,40000,false,tagRFID(193),tagRFID(285),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike46,idle,nil,nil,nil,33871,40000,false,tagRFID(3),tagRFID(4),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike45,awaiting_follower,nil,bike(43),nil,31488,40000,false,tagRFID(190),tagRFID(154),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike44,idle,nil,nil,nil,36061,40000,false,tagRFID(250),tagRFID(178),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike43,seeking_leader,nil,nil,bike(45),39566,40000,true,tagRFID(155),tagRFID(190),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike42,idle,nil,nil,nil,36942,40000,false,tagRFID(131),tagRFID(138),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike41,seeking_leader,nil,nil,bike(9),38510,40000,true,tagRFID(56),tagRFID(70),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike40,idle,nil,nil,nil,36429,40000,false,tagRFID(65),tagRFID(231),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike39,awaiting_follower,nil,bike(28),nil,30704,40000,false,tagRFID(0),tagRFID(53),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike38,idle,nil,nil,nil,36050,40000,false,tagRFID(301),tagRFID(300),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike37,idle,nil,nil,nil,33074,40000,false,tagRFID(96),tagRFID(97),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike36,following,nil,nil,bike(34),38571,40000,false,tagRFID(32),tagRFID(241),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike35,idle,nil,nil,nil,34574,40000,false,tagRFID(64),tagRFID(213),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike34,awaiting_follower,nil,bike(36),nil,32764,40000,false,tagRFID(32),tagRFID(241),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike33,awaiting_follower,nil,bike(18),nil,34328,40000,false,tagRFID(126),tagRFID(127),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike32,idle,nil,nil,nil,39159,40000,false,tagRFID(303),tagRFID(293),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike31,awaiting_follower,nil,bike(6),nil,30888,40000,false,tagRFID(26),tagRFID(64),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike30,idle,nil,nil,nil,38001,40000,false,tagRFID(104),tagRFID(267),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike29,idle,nil,nil,nil,36788,40000,false,tagRFID(136),tagRFID(232),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike28,seeking_leader,nil,nil,bike(39),38499,40000,true,tagRFID(2),tagRFID(2),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike27,awaiting_follower,nil,bike(16),nil,33193,40000,false,tagRFID(231),tagRFID(199),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike26,idle,nil,nil,nil,33236,40000,false,tagRFID(16),tagRFID(15),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike25,idle,nil,nil,nil,34675,40000,false,tagRFID(185),tagRFID(113),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike24,idle,nil,nil,nil,34287,40000,false,tagRFID(45),tagRFID(44),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike23,idle,nil,nil,nil,32541,40000,false,tagRFID(271),tagRFID(282),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike22,idle,nil,nil,nil,35667,40000,false,tagRFID(82),tagRFID(229),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike21,seeking_leader,nil,nil,bike(4),37848,40000,true,tagRFID(64),tagRFID(26),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike20,idle,nil,nil,nil,35548,40000,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike19,idle,nil,nil,nil,38866,40000,false,tagRFID(183),tagRFID(112),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike18,seeking_leader,nil,nil,bike(33),39471,40000,true,tagRFID(178),tagRFID(250),0.0,0.0,0.0
3,2021-11-02 19:54:36,105.0,bike17,idle,nil,bike(2),nil,30047,40000,false,tagRFID(222),tagRFID(58),0.0,0.0,0.0
3,2021-11-02 19:54:37,105.0,bike16,seeking_leader,nil,nil,bike(27),39373,40000,true,tagRFID(199),tagRFID(231),0.0,0.0,0.0
3,2021-11-02 19:54:37,105.0,bike15,idle,nil,nil,nil,32758,40000,false,tagRFID(56),tagRFID(57),0.0,0.0,0.0
3,2021-11-02 19:54:37,105.0,bike14,following,nil,nil,bike(12),38574,40000,false,tagRFID(105),tagRFID(105),0.0,0.0,0.0
3,2021-11-02 19:54:37,105.0,bike13,idle,nil,nil,nil,32661,40000,false,tagRFID(162),tagRFID(131),0.0,0.0,0.0
3,2021-11-02 19:54:37,105.0,bike12,awaiting_follower,nil,bike(14),nil,31802,40000,false,tagRFID(105),tagRFID(106),0.0,0.0,0.0
