Cycle,Time (real),Time (simulation),Agent,Distance Traveled,Num Intersections
0,2021-08-31 20:18:52,0.0,bike0,42.337048408038136,4
0,2021-08-31 20:18:52,0.0,bike1,112.49999999999991,4
0,2021-08-31 20:18:52,0.0,bike2,112.49999999999993,2
0,2021-08-31 20:18:52,0.0,bike3,112.50000000000001,1
0,2021-08-31 20:18:52,0.0,bike4,112.50000000000001,1
0,2021-08-31 20:18:52,0.0,bike5,112.5,3
0,2021-08-31 20:18:52,0.0,bike6,112.49999999999999,3
0,2021-08-31 20:18:52,0.0,bike7,62.647907692582336,4
0,2021-08-31 20:18:52,0.0,bike8,112.49999999999997,1
0,2021-08-31 20:18:52,0.0,bike9,112.49999926416857,3
0,2021-08-31 20:18:52,0.0,bike10,112.49999999999999,1
0,2021-08-31 20:18:52,0.0,bike11,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike12,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike13,111.54221563874962,3
0,2021-08-31 20:18:52,0.0,bike14,112.50000000000003,1
0,2021-08-31 20:18:52,0.0,bike15,111.8590830246482,3
0,2021-08-31 20:18:52,0.0,bike16,112.49999999999999,1
0,2021-08-31 20:18:52,0.0,bike17,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike18,112.50000000000001,1
0,2021-08-31 20:18:52,0.0,bike19,112.50000000000004,2
0,2021-08-31 20:18:52,0.0,bike20,112.49999999999997,1
0,2021-08-31 20:18:52,0.0,bike21,112.5000000000001,2
0,2021-08-31 20:18:52,0.0,bike22,112.49456337347779,3
0,2021-08-31 20:18:52,0.0,bike23,112.49999999999999,3
0,2021-08-31 20:18:52,0.0,bike24,112.49999999999999,2
0,2021-08-31 20:18:52,0.0,bike25,112.49999999999989,2
0,2021-08-31 20:18:52,0.0,bike26,112.49999999999994,2
0,2021-08-31 20:18:52,0.0,bike27,112.50000000000001,1
0,2021-08-31 20:18:52,0.0,bike28,112.50000000000001,1
0,2021-08-31 20:18:52,0.0,bike29,112.5,2
0,2021-08-31 20:18:52,0.0,bike30,112.5,2
0,2021-08-31 20:18:52,0.0,bike31,112.49999999999994,3
0,2021-08-31 20:18:52,0.0,bike32,52.86804447590501,5
0,2021-08-31 20:18:52,0.0,bike33,112.50000000000001,3
0,2021-08-31 20:18:52,0.0,bike34,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike35,112.5,2
0,2021-08-31 20:18:52,0.0,bike36,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike37,112.49999999999999,1
0,2021-08-31 20:18:52,0.0,bike38,112.50000000000003,1
0,2021-08-31 20:18:52,0.0,bike39,112.50000000000007,1
0,2021-08-31 20:18:52,0.0,bike40,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike41,112.49999999999997,2
0,2021-08-31 20:18:52,0.0,bike42,48.74723823490101,4
0,2021-08-31 20:18:52,0.0,bike43,112.49999999999999,2
0,2021-08-31 20:18:52,0.0,bike44,112.5,2
0,2021-08-31 20:18:52,0.0,bike45,98.80253554836354,4
0,2021-08-31 20:18:52,0.0,bike46,112.5,2
0,2021-08-31 20:18:52,0.0,bike47,111.29049906365822,4
0,2021-08-31 20:18:52,0.0,bike48,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike49,112.49999999999997,1
0,2021-08-31 20:18:52,0.0,bike50,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike51,87.95838140491867,5
0,2021-08-31 20:18:52,0.0,bike52,112.49999999999999,1
0,2021-08-31 20:18:52,0.0,bike53,78.98481509849907,3
0,2021-08-31 20:18:52,0.0,bike54,101.96957969892736,3
0,2021-08-31 20:18:52,0.0,bike55,112.4999999999999,2
0,2021-08-31 20:18:52,0.0,bike56,112.49999999999993,2
0,2021-08-31 20:18:52,0.0,bike57,112.49999999999999,2
0,2021-08-31 20:18:52,0.0,bike58,112.5,2
0,2021-08-31 20:18:52,0.0,bike59,112.50000000000003,4
0,2021-08-31 20:18:52,0.0,bike60,112.49999999999997,1
0,2021-08-31 20:18:52,0.0,bike61,64.38173101560218,4
0,2021-08-31 20:18:52,0.0,bike62,112.4999999999999,2
0,2021-08-31 20:18:52,0.0,bike63,112.49999999999997,2
0,2021-08-31 20:18:52,0.0,bike64,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike65,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike66,112.49999999999996,3
0,2021-08-31 20:18:52,0.0,bike67,112.49999999999999,2
0,2021-08-31 20:18:52,0.0,bike68,112.50000000000003,1
0,2021-08-31 20:18:52,0.0,bike69,112.49999999999994,2
0,2021-08-31 20:18:52,0.0,bike70,112.5,2
0,2021-08-31 20:18:52,0.0,bike71,112.49999999999996,1
0,2021-08-31 20:18:52,0.0,bike72,112.49999999999997,2
0,2021-08-31 20:18:52,0.0,bike73,112.49999999999996,2
0,2021-08-31 20:18:52,0.0,bike74,112.50000000000003,2
0,2021-08-31 20:18:52,0.0,bike75,92.47921573142966,4
0,2021-08-31 20:18:52,0.0,bike76,100.3866221726044,3
0,2021-08-31 20:18:52,0.0,bike77,86.09795188865156,3
0,2021-08-31 20:18:52,0.0,bike78,112.5,1
0,2021-08-31 20:18:52,0.0,bike79,112.49999999999999,2
0,2021-08-31 20:18:52,0.0,bike80,42.04320934772488,4
0,2021-08-31 20:18:52,0.0,bike81,112.49999999999994,1
0,2021-08-31 20:18:52,0.0,bike82,112.49999999999994,1
0,2021-08-31 20:18:52,0.0,bike83,112.5,2
0,2021-08-31 20:18:52,0.0,bike84,112.4999999999999,2
0,2021-08-31 20:18:52,0.0,bike85,112.49999999999991,2
0,2021-08-31 20:18:52,0.0,bike86,112.5,2
0,2021-08-31 20:18:52,0.0,bike87,112.49999999999999,2
0,2021-08-31 20:18:52,0.0,bike88,112.49999999999994,2
0,2021-08-31 20:18:52,0.0,bike89,112.49999999999997,2
