Cycle,Time (real),Time (simulation),Agent,Event,Message,Start Time (s),End Time (s),Duration (s),Distance Traveled,Duration (estimated),Start Battery,End Battery
0,2021-11-04 16:23:59,0.0,bike0,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike1,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike2,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike2,END: idle,nil,0.0,0.0,0.0,0,0,38997,38997
0,2021-11-04 16:23:59,0.0,bike3,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike4,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike5,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike6,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike7,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike8,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike9,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike10,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike10,END: idle,nil,0.0,0.0,0.0,0,0,37039,37039
0,2021-11-04 16:23:59,0.0,bike11,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike12,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike13,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike14,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike15,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike15,END: idle,nil,0.0,0.0,0.0,0,0,39165,39165
0,2021-11-04 16:23:59,0.0,bike16,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike17,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike18,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike19,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike20,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike21,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike21,END: idle,nil,0.0,0.0,0.0,0,0,37400,37400
0,2021-11-04 16:23:59,0.0,bike22,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike22,END: idle,nil,0.0,0.0,0.0,0,0,31803,31803
0,2021-11-04 16:23:59,0.0,bike23,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike23,END: idle,nil,0.0,0.0,0.0,0,0,30164,30164
0,2021-11-04 16:23:59,0.0,bike24,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike25,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike25,END: idle,nil,0.0,0.0,0.0,0,0,39236,39236
0,2021-11-04 16:23:59,0.0,bike26,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike27,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike27,END: idle,nil,0.0,0.0,0.0,0,0,35663,35663
0,2021-11-04 16:23:59,0.0,bike28,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike29,START: idle,nil
0,2021-11-04 16:23:59,0.0,bike30,START: idle,nil
