Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
0,2021-11-04 16:24:00,0.0,bike45,idle,nil,nil,nil,30947,40000,false,tagRFID(71),tagRFID(72),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike46,idle,nil,nil,nil,35562,40000,false,tagRFID(140),tagRFID(111),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike47,idle,nil,nil,nil,35237,40000,false,tagRFID(132),tagRFID(144),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike48,idle,nil,nil,nil,31948,40000,false,tagRFID(243),tagRFID(46),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike41,idle,nil,nil,nil,34226,40000,false,tagRFID(34),tagRFID(33),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike42,idle,nil,nil,nil,37199,40000,false,tagRFID(220),tagRFID(219),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike43,idle,nil,nil,nil,35489,40000,false,tagRFID(39),tagRFID(38),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike44,idle,nil,nil,nil,30905,40000,false,tagRFID(90),tagRFID(76),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike49,awaiting_follower,nil,bike(15),nil,31508,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike29,idle,nil,nil,nil,37529,40000,false,tagRFID(145),tagRFID(153),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike30,idle,nil,nil,nil,36198,40000,false,tagRFID(128),tagRFID(141),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike31,seeking_leader,nil,nil,bike(24),38953,40000,false,tagRFID(37),tagRFID(310),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike32,idle,nil,nil,nil,34146,40000,false,tagRFID(118),tagRFID(185),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike25,seeking_leader,nil,nil,bike(36),39236,40000,false,tagRFID(174),tagRFID(175),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike26,idle,nil,nil,nil,39735,40000,false,tagRFID(150),tagRFID(111),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike27,seeking_leader,nil,nil,bike(12),35663,40000,false,tagRFID(154),tagRFID(149),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike28,idle,nil,nil,nil,38485,40000,false,tagRFID(196),tagRFID(195),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike37,seeking_leader,nil,nil,bike(18),38757,40000,false,tagRFID(234),tagRFID(253),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike38,seeking_leader,nil,nil,bike(16),38983,40000,false,tagRFID(281),tagRFID(312),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike39,idle,nil,nil,nil,36229,40000,false,tagRFID(103),tagRFID(150),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike40,idle,nil,nil,nil,35124,40000,false,tagRFID(209),tagRFID(280),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike33,idle,nil,nil,nil,35530,40000,false,tagRFID(148),tagRFID(149),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike34,idle,nil,nil,nil,37531,40000,false,tagRFID(159),tagRFID(163),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike35,idle,nil,nil,nil,31069,40000,false,tagRFID(67),tagRFID(78),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike36,awaiting_follower,nil,bike(25),nil,31553,40000,false,tagRFID(192),tagRFID(212),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike13,idle,nil,nil,nil,37093,40000,false,tagRFID(152),tagRFID(156),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike14,idle,nil,nil,nil,34868,40000,false,tagRFID(288),tagRFID(121),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike15,seeking_leader,nil,nil,bike(49),39165,40000,false,tagRFID(39),tagRFID(38),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike16,idle,nil,bike(38),nil,33491,40000,false,tagRFID(196),tagRFID(210),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike9,idle,nil,nil,nil,39562,40000,false,tagRFID(288),tagRFID(287),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike10,seeking_leader,nil,nil,bike(23),37039,40000,false,tagRFID(78),tagRFID(89),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike11,idle,nil,nil,nil,33780,40000,false,tagRFID(8),tagRFID(51),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike12,idle,nil,bike(27),nil,30252,40000,false,tagRFID(130),tagRFID(145),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike21,seeking_leader,nil,nil,bike(17),37400,40000,false,tagRFID(161),tagRFID(181),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike22,awaiting_follower,nil,bike(2),nil,31803,40000,false,tagRFID(182),tagRFID(180),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike23,awaiting_follower,nil,bike(10),nil,30164,40000,false,tagRFID(91),tagRFID(229),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike24,idle,nil,bike(31),nil,31434,40000,false,tagRFID(6),tagRFID(3),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike17,idle,nil,bike(21),nil,32206,40000,false,tagRFID(298),tagRFID(161),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike18,idle,nil,bike(37),nil,32061,40000,false,tagRFID(94),tagRFID(93),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike19,idle,nil,nil,nil,37981,40000,false,tagRFID(121),tagRFID(120),0.0,0.0,0.0
0,2021-11-04 16:24:00,0.0,bike20,idle,nil,nil,nil,36324,40000,false,tagRFID(205),tagRFID(98),0.0,0.0,0.0
