Cycle,Time (real),Time (simulation),Agent,Distance Traveled,Num Intersections
12,2021-11-04 15:49:36,420.0,bike14,48.650000000000006,0
12,2021-11-04 15:49:36,420.0,bike15,48.65000000000001,0
12,2021-11-04 15:49:36,420.0,bike16,48.64999999999999,0
12,2021-11-04 15:49:36,420.0,bike17,48.65000000000005,1
12,2021-11-04 15:49:36,420.0,bike19,77.69999999999999,1
13,2021-11-04 15:49:37,455.0,bike1,48.65000000000003,1
13,2021-11-04 15:49:37,455.0,bike2,48.64999999999998,0
13,2021-11-04 15:49:37,455.0,bike3,48.64999999999998,0
13,2021-11-04 15:49:37,455.0,bike4,48.65000000000006,0
13,2021-11-04 15:49:37,455.0,bike5,48.64999999999994,0
13,2021-11-04 15:49:37,455.0,bike6,48.64999999999998,1
13,2021-11-04 15:49:37,455.0,bike8,48.64999999999999,0
13,2021-11-04 15:49:37,455.0,bike9,48.65000000000005,0
13,2021-11-04 15:49:37,455.0,bike10,48.650000000000006,0
13,2021-11-04 15:49:37,455.0,bike11,48.65000000000006,0
13,2021-11-04 15:49:37,455.0,bike12,48.64999999999999,0
13,2021-11-04 15:49:37,455.0,bike14,48.650000000000006,1
13,2021-11-04 15:49:37,455.0,bike15,48.649999999999935,1
13,2021-11-04 15:49:37,455.0,bike16,48.64999999999999,1
13,2021-11-04 15:49:37,455.0,bike17,48.65000000000004,1
13,2021-11-04 15:49:37,455.0,bike19,9.472012014285797,0
14,2021-11-04 15:49:38,490.0,bike1,48.650000000000034,1
14,2021-11-04 15:49:38,490.0,bike2,48.64999999999997,1
14,2021-11-04 15:49:38,490.0,bike3,48.65000000000003,1
14,2021-11-04 15:49:38,490.0,bike4,48.64999999999998,1
14,2021-11-04 15:49:38,490.0,bike5,48.65000000000005,1
14,2021-11-04 15:49:38,490.0,bike6,48.65000000000006,1
14,2021-11-04 15:49:38,490.0,bike8,48.650000000000006,1
14,2021-11-04 15:49:38,490.0,bike9,48.64999999999998,0
14,2021-11-04 15:49:38,490.0,bike10,48.650000000000006,0
14,2021-11-04 15:49:38,490.0,bike11,48.649999999999935,0
14,2021-11-04 15:49:38,490.0,bike12,48.64999999999989,0
14,2021-11-04 15:49:38,490.0,bike14,48.65000000000006,1
14,2021-11-04 15:49:38,490.0,bike15,48.64999999999998,0
14,2021-11-04 15:49:38,490.0,bike16,48.650000000000006,1
14,2021-11-04 15:49:38,490.0,bike17,48.64999999999996,1
15,2021-11-04 15:49:38,525.0,bike0,48.65000000000001,0
15,2021-11-04 15:49:38,525.0,bike1,48.65000000000004,0
15,2021-11-04 15:49:38,525.0,bike2,48.64999999999998,0
15,2021-11-04 15:49:38,525.0,bike3,48.64999999999994,1
15,2021-11-04 15:49:38,525.0,bike4,48.650000000000006,1
15,2021-11-04 15:49:38,525.0,bike5,48.64999999999995,1
15,2021-11-04 15:49:38,525.0,bike6,48.64999999999999,1
15,2021-11-04 15:49:38,525.0,bike8,48.64999999999999,0
15,2021-11-04 15:49:38,525.0,bike9,48.64999999999996,2
15,2021-11-04 15:49:38,525.0,bike10,48.650000000000006,0
15,2021-11-04 15:49:38,525.0,bike11,48.65000000000006,0
15,2021-11-04 15:49:38,525.0,bike12,48.64999999999995,1
15,2021-11-04 15:49:38,525.0,bike14,48.64999999999997,1
15,2021-11-04 15:49:38,525.0,bike15,48.64999999999998,0
15,2021-11-04 15:49:38,525.0,bike16,48.65,1
15,2021-11-04 15:49:38,525.0,bike17,48.650000000000034,1
16,2021-11-04 15:49:39,560.0,bike0,48.65000000000001,0
16,2021-11-04 15:49:39,560.0,bike1,48.65000000000001,1
16,2021-11-04 15:49:39,560.0,bike2,48.64999999999996,0
16,2021-11-04 15:49:39,560.0,bike3,48.65000000000004,1
16,2021-11-04 15:49:39,560.0,bike4,48.649999999999956,0
16,2021-11-04 15:49:39,560.0,bike5,48.64999999999995,0
16,2021-11-04 15:49:39,560.0,bike6,48.650000000000006,1
16,2021-11-04 15:49:39,560.0,bike8,48.65000000000001,1
16,2021-11-04 15:49:39,560.0,bike9,48.64999999999996,1
16,2021-11-04 15:49:39,560.0,bike10,48.65000000000001,1
16,2021-11-04 15:49:39,560.0,bike11,48.649999999999935,0
16,2021-11-04 15:49:39,560.0,bike12,48.649999999999956,1
16,2021-11-04 15:49:39,560.0,bike14,48.64999999999995,0
16,2021-11-04 15:49:39,560.0,bike15,48.65,1
16,2021-11-04 15:49:39,560.0,bike16,48.64999999999999,0
16,2021-11-04 15:49:39,560.0,bike17,48.65000000000002,1
17,2021-11-04 15:49:40,595.0,bike0,48.64999999999997,1
17,2021-11-04 15:49:40,595.0,bike1,48.64999999999999,1
17,2021-11-04 15:49:40,595.0,bike2,48.65000000000008,1
17,2021-11-04 15:49:40,595.0,bike3,48.64999999999997,1
17,2021-11-04 15:49:40,595.0,bike4,48.649999999999956,0
17,2021-11-04 15:49:40,595.0,bike5,48.649999999999984,1
17,2021-11-04 15:49:40,595.0,bike6,48.649999999999984,0
17,2021-11-04 15:49:40,595.0,bike8,48.64999999999999,0
17,2021-11-04 15:49:40,595.0,bike9,48.64999999999996,2
17,2021-11-04 15:49:40,595.0,bike10,48.650000000000006,0
17,2021-11-04 15:49:40,595.0,bike11,48.65000000000006,0
17,2021-11-04 15:49:40,595.0,bike12,48.65000000000003,0
17,2021-11-04 15:49:40,595.0,bike14,48.64999999999995,0
17,2021-11-04 15:49:40,595.0,bike15,48.65,1
17,2021-11-04 15:49:40,595.0,bike16,48.65,1
17,2021-11-04 15:49:40,595.0,bike17,48.65000000000002,1
