Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
5,2021-11-04 15:49:31,175.0,bike4,idle,nil,nil,nil,32494,40000,false,tagRFID(250),tagRFID(126),0.0,0.0,0.0
5,2021-11-04 15:49:31,175.0,bike7,following,nil,nil,bike(12),37810,40000,false,tagRFID(316),tagRFID(315),0.0,0.0,0.0
5,2021-11-04 15:49:31,175.0,bike6,idle,nil,nil,nil,32760,40000,false,tagRFID(100),tagRFID(189),0.0,0.0,0.0
5,2021-11-04 15:49:31,175.0,bike1,idle,nil,nil,nil,39386,40000,false,tagRFID(180),tagRFID(107),0.0,0.0,0.0
5,2021-11-04 15:49:31,175.0,bike0,idle,nil,nil,nil,31135,40000,false,tagRFID(158),tagRFID(159),0.0,0.0,0.0
5,2021-11-04 15:49:31,175.0,bike3,idle,nil,nil,nil,32977,40000,false,tagRFID(229),tagRFID(91),0.0,0.0,0.0
5,2021-11-04 15:49:31,175.0,bike2,idle,nil,nil,nil,34748,40000,false,tagRFID(192),tagRFID(212),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike17,idle,nil,bike(13),nil,32246,40000,false,tagRFID(86),tagRFID(87),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike16,idle,nil,nil,nil,37864,40000,false,tagRFID(28),tagRFID(27),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike19,seeking_leader,nil,nil,bike(0),37606,40000,false,tagRFID(232),tagRFID(164),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike18,seeking_leader,nil,nil,bike(5),38524,40000,true,tagRFID(195),tagRFID(195),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike13,following,nil,nil,bike(17),37314,40000,false,tagRFID(67),tagRFID(67),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike12,idle,nil,bike(7),nil,31676,40000,false,tagRFID(317),tagRFID(153),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike15,idle,nil,nil,nil,39330,40000,false,tagRFID(128),tagRFID(299),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike14,idle,nil,nil,nil,38637,40000,false,tagRFID(141),tagRFID(128),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike9,idle,nil,nil,nil,39478,40000,false,tagRFID(191),tagRFID(272),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike8,idle,nil,nil,nil,36787,40000,false,tagRFID(207),tagRFID(80),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike11,idle,nil,nil,nil,30992,40000,false,tagRFID(97),tagRFID(170),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike10,idle,nil,nil,nil,35878,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike5,awaiting_follower,nil,bike(18),nil,31733,40000,false,tagRFID(216),tagRFID(109),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike4,idle,nil,nil,nil,32445,40000,false,tagRFID(250),tagRFID(178),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike7,following,nil,nil,bike(12),37684,40000,false,tagRFID(316),tagRFID(315),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike6,idle,nil,nil,nil,32712,40000,false,tagRFID(189),tagRFID(105),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike1,idle,nil,nil,nil,39338,40000,false,tagRFID(107),tagRFID(21),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike0,idle,nil,bike(19),nil,31086,40000,false,tagRFID(159),tagRFID(81),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike3,idle,nil,nil,nil,32928,40000,false,tagRFID(91),tagRFID(73),0.0,0.0,0.0
6,2021-11-04 15:49:31,210.0,bike2,idle,nil,nil,nil,34699,40000,false,tagRFID(192),tagRFID(212),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike17,idle,nil,bike(13),nil,32275,40000,false,tagRFID(87),tagRFID(86),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike16,idle,nil,nil,nil,37815,40000,false,tagRFID(28),tagRFID(27),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike19,seeking_leader,nil,nil,bike(0),37606,40000,true,tagRFID(232),tagRFID(164),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike18,seeking_leader,nil,nil,bike(5),38446,40000,true,tagRFID(109),tagRFID(109),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike13,following,nil,nil,bike(17),37188,40000,false,tagRFID(67),tagRFID(67),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike12,idle,nil,bike(7),nil,31705,40000,false,tagRFID(317),tagRFID(153),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike15,idle,nil,nil,nil,39281,40000,false,tagRFID(299),tagRFID(128),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike14,idle,nil,nil,nil,38589,40000,false,tagRFID(141),tagRFID(128),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike9,idle,nil,nil,nil,39430,40000,false,tagRFID(272),tagRFID(191),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike8,idle,nil,nil,nil,36739,40000,false,tagRFID(80),tagRFID(79),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike11,idle,nil,nil,nil,30944,40000,false,tagRFID(97),tagRFID(170),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike10,idle,nil,nil,nil,35829,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike5,awaiting_follower,nil,bike(18),nil,31733,40000,false,tagRFID(216),tagRFID(109),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike4,idle,nil,nil,nil,32397,40000,false,tagRFID(250),tagRFID(178),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike7,following,nil,nil,bike(12),37557,40000,false,tagRFID(316),tagRFID(315),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike6,idle,nil,nil,nil,32663,40000,false,tagRFID(105),tagRFID(124),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike1,idle,nil,nil,nil,39289,40000,false,tagRFID(21),tagRFID(107),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike0,awaiting_follower,nil,bike(19),nil,31038,40000,false,tagRFID(159),tagRFID(81),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike3,idle,nil,nil,nil,32879,40000,false,tagRFID(91),tagRFID(73),0.0,0.0,0.0
7,2021-11-04 15:49:32,245.0,bike2,idle,nil,nil,nil,34651,40000,false,tagRFID(192),tagRFID(212),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike17,idle,nil,bike(13),nil,32304,40000,false,tagRFID(86),tagRFID(222),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike16,idle,nil,nil,nil,37767,40000,false,tagRFID(27),tagRFID(213),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike19,seeking_leader,nil,nil,bike(0),37528,40000,true,tagRFID(164),tagRFID(164),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike18,following,nil,nil,bike(5),38415,40000,false,tagRFID(109),tagRFID(109),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike13,following,nil,nil,bike(17),37061,40000,false,tagRFID(67),tagRFID(67),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike12,idle,nil,bike(7),nil,31734,40000,false,tagRFID(153),tagRFID(317),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike15,idle,nil,nil,nil,39233,40000,false,tagRFID(128),tagRFID(299),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike14,idle,nil,nil,nil,38540,40000,false,tagRFID(128),tagRFID(141),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike9,idle,nil,nil,nil,39381,40000,false,tagRFID(272),tagRFID(191),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike8,idle,nil,nil,nil,36690,40000,false,tagRFID(80),tagRFID(79),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike11,idle,nil,nil,nil,30895,40000,false,tagRFID(97),tagRFID(170),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike10,idle,nil,nil,nil,35781,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike5,awaiting_follower,nil,bike(18),nil,31733,40000,false,tagRFID(216),tagRFID(109),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike4,idle,nil,nil,nil,32348,40000,false,tagRFID(178),tagRFID(251),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike7,following,nil,nil,bike(12),37431,40000,false,tagRFID(316),tagRFID(315),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike6,idle,nil,nil,nil,32614,40000,false,tagRFID(105),tagRFID(124),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike1,idle,nil,nil,nil,39240,40000,false,tagRFID(107),tagRFID(21),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike0,awaiting_follower,nil,bike(19),nil,31038,40000,false,tagRFID(159),tagRFID(81),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike3,idle,nil,nil,nil,32831,40000,false,tagRFID(91),tagRFID(73),0.0,0.0,0.0
8,2021-11-04 15:49:33,280.0,bike2,idle,nil,nil,nil,34602,40000,false,tagRFID(192),tagRFID(212),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike17,idle,nil,bike(13),nil,32333,40000,false,tagRFID(222),tagRFID(57),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike16,idle,nil,nil,nil,37718,40000,false,tagRFID(213),tagRFID(64),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike19,seeking_leader,nil,nil,bike(0),37450,40000,true,tagRFID(157),tagRFID(157),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike18,following,nil,nil,bike(5),38337,40000,false,tagRFID(109),tagRFID(109),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike13,following,nil,nil,bike(17),36935,40000,false,tagRFID(67),tagRFID(67),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike12,idle,nil,bike(7),nil,31763,40000,false,tagRFID(153),tagRFID(317),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike15,idle,nil,nil,nil,39184,40000,false,tagRFID(299),tagRFID(128),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike14,idle,nil,nil,nil,38491,40000,false,tagRFID(141),tagRFID(128),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike9,idle,nil,nil,nil,39332,40000,false,tagRFID(272),tagRFID(191),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike8,idle,nil,nil,nil,36641,40000,false,tagRFID(79),tagRFID(80),0.0,0.0,0.0
9,2021-11-04 15:49:34,315.0,bike11,idle,nil,nil,nil,30846,40000,false,tagRFID(170),tagRFID(171),0.0,0.0,0.0
