Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
0,2021-11-02 19:56:38,0.0,bike0,idle,nil,nil,nil,33459,40000,false,tagRFID(156),tagRFID(150),0.0,0.0,0.0
1,2021-11-02 19:56:39,35.0,bike0,idle,nil,nil,nil,33410,40000,false,tagRFID(156),tagRFID(150),0.0,0.0,0.0
2,2021-11-02 19:56:39,70.0,bike0,idle,nil,nil,nil,33361,40000,false,tagRFID(150),tagRFID(103),0.0,0.0,0.0
3,2021-11-02 19:56:40,105.0,bike0,idle,nil,nil,nil,33313,40000,false,tagRFID(150),tagRFID(103),0.0,0.0,0.0
4,2021-11-02 19:56:41,140.0,bike0,idle,nil,nil,nil,33264,40000,false,tagRFID(103),tagRFID(102),0.0,0.0,0.0
5,2021-11-02 19:56:41,175.0,bike0,idle,nil,nil,nil,33215,40000,false,tagRFID(103),tagRFID(102),0.0,0.0,0.0
6,2021-11-02 19:56:42,210.0,bike0,idle,nil,nil,nil,33167,40000,false,tagRFID(102),tagRFID(100),0.0,0.0,0.0
7,2021-11-02 19:56:42,245.0,bike0,idle,nil,nil,nil,33118,40000,false,tagRFID(100),tagRFID(102),0.0,0.0,0.0
8,2021-11-02 19:56:43,280.0,bike0,idle,nil,nil,nil,33069,40000,false,tagRFID(100),tagRFID(102),0.0,0.0,0.0
9,2021-11-02 19:56:43,315.0,bike0,idle,nil,nil,nil,33021,40000,false,tagRFID(102),tagRFID(100),0.0,0.0,0.0
10,2021-11-02 19:56:44,350.0,bike0,idle,nil,nil,nil,32972,40000,false,tagRFID(100),tagRFID(189),0.0,0.0,0.0
11,2021-11-02 19:56:45,385.0,bike0,idle,nil,nil,nil,32924,40000,false,tagRFID(189),tagRFID(270),0.0,0.0,0.0
12,2021-11-02 19:56:45,420.0,bike0,idle,nil,nil,nil,32875,40000,false,tagRFID(189),tagRFID(270),0.0,0.0,0.0
13,2021-11-02 19:56:46,455.0,bike0,idle,nil,nil,nil,32826,40000,false,tagRFID(189),tagRFID(270),0.0,0.0,0.0
14,2021-11-02 19:56:46,490.0,bike0,idle,nil,nil,nil,32778,40000,false,tagRFID(189),tagRFID(270),0.0,0.0,0.0
15,2021-11-02 19:56:47,525.0,bike0,idle,nil,nil,nil,32729,40000,false,tagRFID(270),tagRFID(189),0.0,0.0,0.0
16,2021-11-02 19:56:48,560.0,bike0,idle,nil,nil,nil,32680,40000,false,tagRFID(270),tagRFID(189),0.0,0.0,0.0
17,2021-11-02 19:56:48,595.0,bike0,idle,nil,nil,nil,32632,40000,false,tagRFID(270),tagRFID(189),0.0,0.0,0.0
18,2021-11-02 19:56:49,630.0,bike0,idle,nil,nil,nil,32583,40000,false,tagRFID(270),tagRFID(189),0.0,0.0,0.0
19,2021-11-02 19:56:49,665.0,bike0,idle,nil,nil,nil,32534,40000,false,tagRFID(189),tagRFID(105),0.0,0.0,0.0
20,2021-11-02 19:56:50,700.0,bike0,idle,nil,nil,nil,32486,40000,false,tagRFID(105),tagRFID(124),0.0,0.0,0.0
21,2021-11-02 19:56:51,735.0,bike0,idle,nil,nil,nil,32437,40000,false,tagRFID(105),tagRFID(124),0.0,0.0,0.0
22,2021-11-02 19:56:51,770.0,bike0,idle,nil,nil,nil,32388,40000,false,tagRFID(124),tagRFID(125),0.0,0.0,0.0
23,2021-11-02 19:56:52,805.0,bike0,idle,nil,nil,nil,32340,40000,false,tagRFID(124),tagRFID(105),0.0,0.0,0.0
24,2021-11-02 19:56:52,840.0,bike0,idle,nil,nil,nil,32291,40000,false,tagRFID(124),tagRFID(105),0.0,0.0,0.0
25,2021-11-02 19:56:53,875.0,bike0,idle,nil,nil,nil,32242,40000,false,tagRFID(105),tagRFID(124),0.0,0.0,0.0
26,2021-11-02 19:56:54,910.0,bike0,idle,nil,nil,nil,32194,40000,false,tagRFID(105),tagRFID(124),0.0,0.0,0.0
27,2021-11-02 19:56:54,945.0,bike0,idle,nil,nil,nil,32145,40000,false,tagRFID(124),tagRFID(244),0.0,0.0,0.0
28,2021-11-02 19:56:55,980.0,bike0,idle,nil,nil,nil,32096,40000,false,tagRFID(244),tagRFID(245),0.0,0.0,0.0
29,2021-11-02 19:56:56,1015.0,bike0,idle,nil,nil,nil,32048,40000,false,tagRFID(245),tagRFID(244),0.0,0.0,0.0
30,2021-11-02 19:56:56,1050.0,bike0,idle,nil,nil,nil,31999,40000,false,tagRFID(244),tagRFID(245),0.0,0.0,0.0
31,2021-11-02 19:56:57,1085.0,bike0,idle,nil,nil,nil,31951,40000,false,tagRFID(245),tagRFID(244),0.0,0.0,0.0
32,2021-11-02 19:56:58,1120.0,bike0,idle,nil,nil,nil,31902,40000,false,tagRFID(245),tagRFID(244),0.0,0.0,0.0
33,2021-11-02 19:56:58,1155.0,bike0,idle,nil,nil,nil,31853,40000,false,tagRFID(244),tagRFID(245),0.0,0.0,0.0
34,2021-11-02 19:56:59,1190.0,bike0,idle,nil,nil,nil,31805,40000,false,tagRFID(245),tagRFID(244),0.0,0.0,0.0
35,2021-11-02 19:56:59,1225.0,bike0,idle,nil,nil,nil,31756,40000,false,tagRFID(244),tagRFID(124),0.0,0.0,0.0
36,2021-11-02 19:57:00,1260.0,bike0,idle,nil,nil,nil,31707,40000,false,tagRFID(125),tagRFID(124),0.0,0.0,0.0
37,2021-11-02 19:57:01,1295.0,bike0,idle,nil,nil,nil,31659,40000,false,tagRFID(124),tagRFID(105),0.0,0.0,0.0
38,2021-11-02 19:57:01,1330.0,bike0,idle,nil,nil,nil,31610,40000,false,tagRFID(124),tagRFID(105),0.0,0.0,0.0
39,2021-11-02 19:57:02,1365.0,bike0,idle,nil,nil,nil,31561,40000,false,tagRFID(105),tagRFID(189),0.0,0.0,0.0
