Cycle,Time (real),Time (simulation),Agent,Distance Traveled,Num Intersections
0,2021-08-28 19:49:31,0.0,bike0,112.50000000000006,3
0,2021-08-28 19:49:31,0.0,bike1,112.50000000000001,1
0,2021-08-28 19:49:31,0.0,bike2,112.50000000000009,2
0,2021-08-28 19:49:31,0.0,bike3,112.50000000000004,2
0,2021-08-28 19:49:31,0.0,bike4,112.5,2
0,2021-08-28 19:49:31,0.0,bike5,112.49999999999997,3
0,2021-08-28 19:49:31,0.0,bike6,112.49999999999997,2
0,2021-08-28 19:49:31,0.0,bike7,112.50000000000001,1
0,2021-08-28 19:49:31,0.0,bike8,112.49999999999999,1
0,2021-08-28 19:49:31,0.0,bike9,80.68769278259673,3
0,2021-08-28 19:49:31,0.0,bike10,112.50000000000003,2
0,2021-08-28 19:49:31,0.0,bike11,112.50000000000003,2
0,2021-08-28 19:49:31,0.0,bike12,112.49999999999996,3
0,2021-08-28 19:49:32,0.0,bike13,74.37729442856225,3
0,2021-08-28 19:49:32,0.0,bike14,112.49999999999997,1
0,2021-08-28 19:49:32,0.0,bike15,112.49999999999996,2
0,2021-08-28 19:49:32,0.0,bike16,112.49999999999994,2
0,2021-08-28 19:49:32,0.0,bike17,112.49999999999999,2
0,2021-08-28 19:49:32,0.0,bike18,112.49999999999999,1
0,2021-08-28 19:49:32,0.0,bike19,112.49999999999991,2
0,2021-08-28 19:49:32,0.0,bike20,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike21,112.50000000000001,1
0,2021-08-28 19:49:32,0.0,bike22,112.50000000000003,1
0,2021-08-28 19:49:32,0.0,bike23,112.50000000000003,2
0,2021-08-28 19:49:32,0.0,bike24,112.13235248284846,3
0,2021-08-28 19:49:32,0.0,bike25,112.5,2
0,2021-08-28 19:49:32,0.0,bike26,112.49999999999996,1
0,2021-08-28 19:49:32,0.0,bike27,112.49999999999996,1
0,2021-08-28 19:49:32,0.0,bike28,112.50000000000003,2
0,2021-08-28 19:49:32,0.0,bike29,112.50000000000003,2
0,2021-08-28 19:49:32,0.0,bike30,112.49999999999987,2
0,2021-08-28 19:49:32,0.0,bike31,112.50000000000001,2
0,2021-08-28 19:49:32,0.0,bike32,112.49999999999993,1
0,2021-08-28 19:49:32,0.0,bike33,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike34,65.0786624118214,5
0,2021-08-28 19:49:32,0.0,bike35,112.49999999999996,2
0,2021-08-28 19:49:32,0.0,bike36,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike37,112.49999999999997,1
0,2021-08-28 19:49:32,0.0,bike38,112.49985429682013,3
0,2021-08-28 19:49:32,0.0,bike39,112.49999999999999,3
0,2021-08-28 19:49:32,0.0,bike40,112.49999999999991,2
0,2021-08-28 19:49:32,0.0,bike41,112.49999999999986,3
0,2021-08-28 19:49:32,0.0,bike42,112.50000000000001,1
0,2021-08-28 19:49:32,0.0,bike43,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike44,112.50000000000001,2
0,2021-08-28 19:49:32,0.0,bike45,112.49999999999989,1
0,2021-08-28 19:49:32,0.0,bike46,112.49999999999999,2
0,2021-08-28 19:49:32,0.0,bike47,112.5,2
0,2021-08-28 19:49:32,0.0,bike48,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike49,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike50,112.49999999999996,1
0,2021-08-28 19:49:32,0.0,bike51,112.49999999999994,1
0,2021-08-28 19:49:32,0.0,bike52,112.50000000000003,3
0,2021-08-28 19:49:32,0.0,bike53,112.49999999999991,3
0,2021-08-28 19:49:32,0.0,bike54,112.50000000000003,2
0,2021-08-28 19:49:32,0.0,bike55,112.5000000000001,3
0,2021-08-28 19:49:32,0.0,bike56,112.49999999999999,1
0,2021-08-28 19:49:32,0.0,bike57,112.50000000000006,3
0,2021-08-28 19:49:32,0.0,bike58,112.5,2
0,2021-08-28 19:49:32,0.0,bike59,112.50000000000003,3
0,2021-08-28 19:49:32,0.0,bike60,106.57234486940295,3
0,2021-08-28 19:49:32,0.0,bike61,112.49999999999997,2
0,2021-08-28 19:49:32,0.0,bike62,112.49999999999991,1
0,2021-08-28 19:49:32,0.0,bike63,112.49999999999999,1
0,2021-08-28 19:49:32,0.0,bike64,112.50000000000004,2
