Cycle,Time (real),Time (simulation),Agent,Distance Traveled,Num Intersections
0,2021-11-04 15:52:46,0.0,bike0,48.65000000000001,1
0,2021-11-04 15:52:46,0.0,bike1,48.65000000000003,1
0,2021-11-04 15:52:46,0.0,bike2,48.650000000000006,2
0,2021-11-04 15:52:46,0.0,bike3,48.64999999999999,1
0,2021-11-04 15:52:46,0.0,bike4,48.65000000000001,1
0,2021-11-04 15:52:46,0.0,bike5,48.64999999999999,1
0,2021-11-04 15:52:46,0.0,bike6,48.65,1
0,2021-11-04 15:52:46,0.0,bike7,48.64999999999991,1
0,2021-11-04 15:52:46,0.0,bike8,48.64999999999999,2
0,2021-11-04 15:52:46,0.0,bike9,48.65000000000001,1
0,2021-11-04 15:52:46,0.0,bike10,48.64999999999999,1
0,2021-11-04 15:52:46,0.0,bike11,48.64999999999998,1
0,2021-11-04 15:52:46,0.0,bike12,48.65000000000003,1
0,2021-11-04 15:52:46,0.0,bike13,48.65000000000001,1
0,2021-11-04 15:52:46,0.0,bike14,48.64999999999999,1
0,2021-11-04 15:52:46,0.0,bike15,48.65000000000002,1
0,2021-11-04 15:52:46,0.0,bike16,48.65000000000005,1
0,2021-11-04 15:52:46,0.0,bike17,48.65000000000003,2
0,2021-11-04 15:52:46,0.0,bike18,48.650000000000006,1
0,2021-11-04 15:52:46,0.0,bike19,48.64999999999989,2
0,2021-11-04 15:52:46,0.0,bike20,48.649999999999984,1
0,2021-11-04 15:52:46,0.0,bike21,48.64999999999995,1
0,2021-11-04 15:52:46,0.0,bike22,48.64999999999999,1
0,2021-11-04 15:52:46,0.0,bike23,48.65000000000003,1
0,2021-11-04 15:52:46,0.0,bike24,48.650000000000006,1
0,2021-11-04 15:52:46,0.0,bike25,48.64999999999999,1
0,2021-11-04 15:52:46,0.0,bike26,48.65000000000004,1
0,2021-11-04 15:52:46,0.0,bike27,48.650000000000006,1
0,2021-11-04 15:52:46,0.0,bike28,48.64999999999999,2
0,2021-11-04 15:52:46,0.0,bike29,48.65000000000002,2
0,2021-11-04 15:52:46,0.0,bike30,48.65000000000001,1
0,2021-11-04 15:52:46,0.0,bike31,48.64999999999996,1
0,2021-11-04 15:52:46,0.0,bike32,48.64999999999999,2
0,2021-11-04 15:52:46,0.0,bike33,48.650000000000006,1
0,2021-11-04 15:52:46,0.0,bike34,48.650000000000006,1
0,2021-11-04 15:52:46,0.0,bike35,48.649999999999984,1
0,2021-11-04 15:52:46,0.0,bike36,48.650000000000006,1
0,2021-11-04 15:52:47,0.0,bike37,48.64999999999998,2
0,2021-11-04 15:52:47,0.0,bike38,48.64999999999996,2
0,2021-11-04 15:52:47,0.0,bike39,48.650000000000084,1
0,2021-11-04 15:52:47,0.0,bike40,48.650000000000034,1
0,2021-11-04 15:52:47,0.0,bike41,48.64999999999996,1
0,2021-11-04 15:52:47,0.0,bike42,48.65000000000002,1
0,2021-11-04 15:52:47,0.0,bike43,48.649999999999984,1
0,2021-11-04 15:52:47,0.0,bike44,48.650000000000006,1
0,2021-11-04 15:52:47,0.0,bike45,48.64999999999988,1
0,2021-11-04 15:52:47,0.0,bike46,48.649999999999984,1
0,2021-11-04 15:52:47,0.0,bike47,48.65000000000001,1
0,2021-11-04 15:52:47,0.0,bike48,48.65000000000004,1
0,2021-11-04 15:52:47,0.0,bike49,48.650000000000084,1
1,2021-11-04 15:52:47,35.0,bike0,48.65000000000001,0
1,2021-11-04 15:52:47,35.0,bike4,48.64999999999999,1
1,2021-11-04 15:52:47,35.0,bike6,48.65000000000002,0
1,2021-11-04 15:52:47,35.0,bike7,48.65000000000008,1
1,2021-11-04 15:52:47,35.0,bike8,48.64999999999998,0
1,2021-11-04 15:52:47,35.0,bike9,48.65000000000004,0
1,2021-11-04 15:52:47,35.0,bike10,48.650000000000006,0
1,2021-11-04 15:52:47,35.0,bike12,48.64999999999999,1
1,2021-11-04 15:52:47,35.0,bike15,48.65000000000002,1
1,2021-11-04 15:52:47,35.0,bike16,48.65000000000005,0
1,2021-11-04 15:52:47,35.0,bike17,48.65000000000002,0
1,2021-11-04 15:52:47,35.0,bike18,48.65000000000002,0
1,2021-11-04 15:52:47,35.0,bike19,48.650000000000105,2
1,2021-11-04 15:52:47,35.0,bike20,48.65000000000001,1
1,2021-11-04 15:52:47,35.0,bike22,48.64999999999999,0
1,2021-11-04 15:52:47,35.0,bike24,48.650000000000006,0
1,2021-11-04 15:52:47,35.0,bike25,48.650000000000006,0
1,2021-11-04 15:52:47,35.0,bike26,48.64999999999999,1
1,2021-11-04 15:52:47,35.0,bike29,48.64999999999999,0
1,2021-11-04 15:52:47,35.0,bike30,48.65000000000007,0
1,2021-11-04 15:52:47,35.0,bike32,48.64999999999998,0
1,2021-11-04 15:52:47,35.0,bike33,48.65000000000002,1
1,2021-11-04 15:52:47,35.0,bike34,48.650000000000006,0
1,2021-11-04 15:52:47,35.0,bike35,48.650000000000034,1
1,2021-11-04 15:52:47,35.0,bike37,48.64999999999999,0
1,2021-11-04 15:52:47,35.0,bike38,48.649999999999935,0
1,2021-11-04 15:52:47,35.0,bike39,48.65000000000009,1
1,2021-11-04 15:52:47,35.0,bike40,48.64999999999999,1
1,2021-11-04 15:52:47,35.0,bike42,48.649999999999984,1
1,2021-11-04 15:52:47,35.0,bike44,48.650000000000006,1
1,2021-11-04 15:52:47,35.0,bike45,48.64999999999988,0
1,2021-11-04 15:52:47,35.0,bike46,48.649999999999906,1
1,2021-11-04 15:52:47,35.0,bike49,48.6500000000001,0
2,2021-11-04 15:52:48,70.0,bike1,77.70000000000005,1
2,2021-11-04 15:52:48,70.0,bike2,77.69999999999999,2
2,2021-11-04 15:52:48,70.0,bike4,48.65000000000002,1
2,2021-11-04 15:52:48,70.0,bike5,48.64999999999999,0
2,2021-11-04 15:52:48,70.0,bike6,48.65000000000002,0
2,2021-11-04 15:52:48,70.0,bike7,48.64999999999991,0
2,2021-11-04 15:52:48,70.0,bike9,48.65000000000004,0
2,2021-11-04 15:52:48,70.0,bike10,48.64999999999997,1
2,2021-11-04 15:52:48,70.0,bike11,77.70000000000005,2
2,2021-11-04 15:52:48,70.0,bike12,48.65,0
2,2021-11-04 15:52:48,70.0,bike13,77.69999999999997,1
2,2021-11-04 15:52:48,70.0,bike16,48.65000000000005,1
2,2021-11-04 15:52:48,70.0,bike17,48.650000000000055,1
2,2021-11-04 15:52:48,70.0,bike18,48.650000000000006,0
2,2021-11-04 15:52:48,70.0,bike19,48.650000000000006,1
2,2021-11-04 15:52:48,70.0,bike22,48.650000000000155,0
2,2021-11-04 15:52:48,70.0,bike24,48.65000000000001,0
2,2021-11-04 15:52:48,70.0,bike25,48.64999999999999,0
2,2021-11-04 15:52:48,70.0,bike26,48.65,1
2,2021-11-04 15:52:48,70.0,bike28,77.69999999999999,1
2,2021-11-04 15:52:48,70.0,bike29,48.650000000000006,1
2,2021-11-04 15:52:48,70.0,bike30,48.65000000000002,1
2,2021-11-04 15:52:48,70.0,bike31,77.69999999999996,1
2,2021-11-04 15:52:48,70.0,bike32,48.64999999999998,0
2,2021-11-04 15:52:48,70.0,bike33,48.64999999999999,1
2,2021-11-04 15:52:48,70.0,bike34,48.650000000000006,1
2,2021-11-04 15:52:48,70.0,bike35,48.64999999999989,0
2,2021-11-04 15:52:48,70.0,bike36,77.7,2
2,2021-11-04 15:52:48,70.0,bike37,48.650000000000034,1
2,2021-11-04 15:52:48,70.0,bike38,48.649999999999935,0
2,2021-11-04 15:52:48,70.0,bike39,48.65000000000009,1
2,2021-11-04 15:52:48,70.0,bike40,48.650000000000034,0
2,2021-11-04 15:52:48,70.0,bike41,77.70000000000002,2
2,2021-11-04 15:52:48,70.0,bike42,48.65000000000002,0
2,2021-11-04 15:52:48,70.0,bike43,77.70000000000002,1
2,2021-11-04 15:52:48,70.0,bike44,48.650000000000006,0
2,2021-11-04 15:52:48,70.0,bike45,48.65000000000008,1
2,2021-11-04 15:52:48,70.0,bike46,48.64999999999995,0
2,2021-11-04 15:52:48,70.0,bike49,48.650000000000006,1
3,2021-11-04 15:52:48,105.0,bike1,77.69999999999999,2
3,2021-11-04 15:52:48,105.0,bike2,77.7,1
3,2021-11-04 15:52:48,105.0,bike4,48.65,0
3,2021-11-04 15:52:48,105.0,bike5,48.65,0
3,2021-11-04 15:52:48,105.0,bike6,48.64999999999995,1
3,2021-11-04 15:52:48,105.0,bike8,77.70000000000002,0
3,2021-11-04 15:52:48,105.0,bike9,48.65000000000004,0
3,2021-11-04 15:52:48,105.0,bike10,48.649999999999984,1
3,2021-11-04 15:52:48,105.0,bike11,77.7,1
3,2021-11-04 15:52:48,105.0,bike12,48.64999999999999,1
3,2021-11-04 15:52:48,105.0,bike13,77.70000000000005,1
3,2021-11-04 15:52:48,105.0,bike16,48.65000000000005,0
