Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
0,2021-11-04 15:52:47,0.0,bike45,idle,nil,nil,nil,31967,40000,false,tagRFID(240),tagRFID(239),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike44,idle,nil,nil,nil,36432,40000,false,tagRFID(161),tagRFID(134),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike43,seeking_leader,nil,nil,bike(48),38554,40000,false,tagRFID(307),tagRFID(290),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike42,idle,nil,nil,nil,30585,40000,false,tagRFID(71),tagRFID(75),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike41,seeking_leader,nil,nil,bike(47),39005,40000,false,tagRFID(79),tagRFID(55),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike8,idle,nil,nil,nil,37451,40000,false,tagRFID(196),tagRFID(210),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike7,idle,nil,nil,nil,30806,40000,false,tagRFID(93),tagRFID(210),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike6,idle,nil,nil,nil,35600,40000,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike5,awaiting_follower,nil,bike(3),nil,31014,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike4,idle,nil,nil,nil,36657,40000,false,tagRFID(15),tagRFID(21),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike3,seeking_leader,nil,nil,bike(5),36287,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike2,seeking_leader,nil,nil,bike(27),39448,40000,false,tagRFID(247),tagRFID(246),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike1,seeking_leader,nil,nil,bike(23),38745,40000,false,tagRFID(229),tagRFID(91),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike0,idle,nil,bike(28),nil,30541,40000,false,tagRFID(232),tagRFID(164),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike24,idle,nil,nil,nil,30129,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike23,awaiting_follower,nil,bike(1),nil,30501,40000,false,tagRFID(203),tagRFID(230),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike22,idle,nil,nil,nil,34159,40000,false,tagRFID(300),tagRFID(301),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike21,awaiting_follower,nil,bike(13),nil,30732,40000,false,tagRFID(179),tagRFID(103),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike20,idle,nil,bike(36),nil,33514,40000,false,tagRFID(1),tagRFID(0),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike19,idle,nil,nil,nil,34568,40000,false,tagRFID(298),tagRFID(297),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike18,idle,nil,nil,nil,36942,40000,false,tagRFID(188),tagRFID(233),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike17,idle,nil,nil,nil,34709,40000,false,tagRFID(136),tagRFID(232),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike16,idle,nil,nil,nil,36431,40000,false,tagRFID(231),tagRFID(65),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike15,idle,nil,bike(31),nil,31758,40000,false,tagRFID(111),tagRFID(140),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike14,awaiting_follower,nil,bike(11),nil,31969,40000,false,tagRFID(65),tagRFID(64),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike13,seeking_leader,nil,nil,bike(21),39173,40000,false,tagRFID(150),tagRFID(156),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike12,idle,nil,nil,nil,32591,40000,false,tagRFID(185),tagRFID(215),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike11,seeking_leader,nil,nil,bike(14),37793,40000,false,tagRFID(28),tagRFID(27),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike10,idle,nil,nil,nil,31489,40000,false,tagRFID(90),tagRFID(91),0.0,0.0,0.0
0,2021-11-04 15:52:47,0.0,bike9,idle,nil,nil,nil,30619,40000,false,tagRFID(95),tagRFID(214),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike40,idle,nil,nil,nil,32124,40000,false,tagRFID(147),tagRFID(144),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike39,idle,nil,nil,nil,32791,40000,false,tagRFID(127),tagRFID(126),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike38,idle,nil,nil,nil,32158,40000,false,tagRFID(134),tagRFID(133),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike37,idle,nil,nil,nil,34283,40000,false,tagRFID(87),tagRFID(86),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike36,seeking_leader,nil,nil,bike(20),39544,40000,true,tagRFID(309),tagRFID(308),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike35,idle,nil,nil,nil,33008,40000,false,tagRFID(176),tagRFID(102),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike34,idle,nil,nil,nil,34107,40000,false,tagRFID(50),tagRFID(123),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike33,idle,nil,nil,nil,35119,40000,false,tagRFID(161),tagRFID(134),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike32,idle,nil,nil,nil,37015,40000,false,tagRFID(268),tagRFID(160),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike31,seeking_leader,nil,nil,bike(15),37212,40000,true,tagRFID(150),tagRFID(103),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike30,idle,nil,nil,nil,37111,40000,false,tagRFID(194),tagRFID(169),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike29,idle,nil,nil,nil,34500,40000,false,tagRFID(31),tagRFID(264),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike28,seeking_leader,nil,nil,bike(0),39621,40000,true,tagRFID(166),tagRFID(136),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike27,awaiting_follower,nil,bike(2),nil,30079,40000,false,tagRFID(177),tagRFID(178),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike26,idle,nil,nil,nil,34045,40000,false,tagRFID(114),tagRFID(182),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike25,idle,nil,nil,nil,31962,40000,false,tagRFID(175),tagRFID(174),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike49,idle,nil,nil,nil,39119,40000,false,tagRFID(294),tagRFID(289),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike48,awaiting_follower,nil,bike(43),nil,30237,40000,false,tagRFID(293),tagRFID(303),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike47,awaiting_follower,nil,bike(41),nil,30777,40000,false,tagRFID(85),tagRFID(84),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike46,idle,nil,nil,nil,35581,40000,false,tagRFID(103),tagRFID(179),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike45,idle,nil,nil,nil,31919,40000,false,tagRFID(240),tagRFID(239),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike44,idle,nil,nil,nil,36383,40000,false,tagRFID(134),tagRFID(161),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike43,seeking_leader,nil,nil,bike(48),38554,40000,true,tagRFID(307),tagRFID(290),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike42,idle,nil,nil,nil,30537,40000,false,tagRFID(75),tagRFID(200),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike41,seeking_leader,nil,nil,bike(47),39005,40000,true,tagRFID(79),tagRFID(55),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike8,seeking_leader,nil,nil,bike(7),37402,40000,false,tagRFID(196),tagRFID(210),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike7,idle,nil,bike(8),nil,30757,40000,false,tagRFID(210),tagRFID(93),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike6,idle,nil,nil,nil,35551,40000,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike5,idle,nil,bike(3),nil,31014,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike4,idle,nil,nil,nil,36609,40000,false,tagRFID(21),tagRFID(19),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike3,following,nil,nil,bike(5),36287,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike2,seeking_leader,nil,nil,bike(27),39448,40000,true,tagRFID(247),tagRFID(246),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike1,seeking_leader,nil,nil,bike(23),38745,40000,true,tagRFID(229),tagRFID(91),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike0,awaiting_follower,nil,bike(28),nil,30492,40000,false,tagRFID(232),tagRFID(164),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike24,idle,nil,nil,nil,30080,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike23,awaiting_follower,nil,bike(1),nil,30501,40000,false,tagRFID(203),tagRFID(230),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike22,idle,nil,nil,nil,34110,40000,false,tagRFID(300),tagRFID(301),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike21,awaiting_follower,nil,bike(13),nil,30732,40000,false,tagRFID(179),tagRFID(103),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike20,awaiting_follower,nil,bike(36),nil,33465,40000,false,tagRFID(0),tagRFID(2),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike19,idle,nil,nil,nil,34520,40000,false,tagRFID(298),tagRFID(297),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike18,idle,nil,nil,nil,36893,40000,false,tagRFID(188),tagRFID(233),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike17,idle,nil,nil,nil,34660,40000,false,tagRFID(136),tagRFID(232),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike16,idle,nil,nil,nil,36382,40000,false,tagRFID(231),tagRFID(65),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike15,awaiting_follower,nil,bike(31),nil,31710,40000,false,tagRFID(140),tagRFID(111),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike14,awaiting_follower,nil,bike(11),nil,31969,40000,false,tagRFID(65),tagRFID(64),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike13,seeking_leader,nil,nil,bike(21),39173,40000,true,tagRFID(150),tagRFID(156),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike12,idle,nil,nil,nil,32542,40000,false,tagRFID(215),tagRFID(185),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike11,seeking_leader,nil,nil,bike(14),37793,40000,true,tagRFID(28),tagRFID(27),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike10,idle,nil,nil,nil,31441,40000,false,tagRFID(90),tagRFID(91),0.0,0.0,0.0
1,2021-11-04 15:52:47,35.0,bike9,idle,nil,nil,nil,30570,40000,false,tagRFID(95),tagRFID(214),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike40,idle,nil,nil,nil,32075,40000,false,tagRFID(147),tagRFID(144),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike39,idle,nil,nil,nil,32742,40000,false,tagRFID(126),tagRFID(127),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike38,idle,nil,nil,nil,32109,40000,false,tagRFID(134),tagRFID(133),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike37,idle,nil,nil,nil,34234,40000,false,tagRFID(86),tagRFID(66),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike36,seeking_leader,nil,nil,bike(20),39466,40000,true,tagRFID(4),tagRFID(4),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike35,idle,nil,nil,nil,32959,40000,false,tagRFID(176),tagRFID(102),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike34,idle,nil,nil,nil,34058,40000,false,tagRFID(123),tagRFID(50),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike33,idle,nil,nil,nil,35071,40000,false,tagRFID(134),tagRFID(233),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike32,idle,nil,nil,nil,36966,40000,false,tagRFID(268),tagRFID(160),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike31,seeking_leader,nil,nil,bike(15),37134,40000,true,tagRFID(150),tagRFID(150),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike30,idle,nil,nil,nil,37063,40000,false,tagRFID(169),tagRFID(194),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike29,idle,nil,nil,nil,34452,40000,false,tagRFID(264),tagRFID(31),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike28,seeking_leader,nil,nil,bike(0),39543,40000,true,tagRFID(136),tagRFID(136),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike27,awaiting_follower,nil,bike(2),nil,30079,40000,false,tagRFID(177),tagRFID(178),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike26,idle,nil,nil,nil,33996,40000,false,tagRFID(182),tagRFID(181),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike25,idle,nil,nil,nil,31914,40000,false,tagRFID(175),tagRFID(174),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike49,idle,nil,nil,nil,39071,40000,false,tagRFID(289),tagRFID(290),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike48,awaiting_follower,nil,bike(43),nil,30237,40000,false,tagRFID(293),tagRFID(303),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike47,awaiting_follower,nil,bike(41),nil,30777,40000,false,tagRFID(85),tagRFID(84),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike46,idle,nil,nil,nil,35533,40000,false,tagRFID(103),tagRFID(179),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike45,idle,nil,nil,nil,31870,40000,false,tagRFID(239),tagRFID(248),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike44,idle,nil,nil,nil,36334,40000,false,tagRFID(134),tagRFID(161),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike43,seeking_leader,nil,nil,bike(48),38476,40000,true,tagRFID(290),tagRFID(290),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike42,idle,nil,nil,nil,30488,40000,false,tagRFID(75),tagRFID(200),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike41,seeking_leader,nil,nil,bike(47),38928,40000,true,tagRFID(85),tagRFID(84),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike8,seeking_leader,nil,nil,bike(7),37402,40000,true,tagRFID(196),tagRFID(210),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike7,awaiting_follower,nil,bike(8),nil,30709,40000,false,tagRFID(210),tagRFID(93),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike6,idle,nil,nil,nil,35502,40000,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike5,idle,nil,bike(3),nil,31043,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike4,idle,nil,nil,nil,36560,40000,false,tagRFID(19),tagRFID(21),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike3,following,nil,nil,bike(5),36161,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike2,seeking_leader,nil,nil,bike(27),39371,40000,true,tagRFID(250),tagRFID(250),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike1,seeking_leader,nil,nil,bike(23),38667,40000,true,tagRFID(229),tagRFID(229),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike0,awaiting_follower,nil,bike(28),nil,30492,40000,false,tagRFID(232),tagRFID(164),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike24,idle,nil,nil,nil,30032,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike23,awaiting_follower,nil,bike(1),nil,30501,40000,false,tagRFID(203),tagRFID(230),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike22,idle,nil,nil,nil,34061,40000,false,tagRFID(300),tagRFID(301),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike21,awaiting_follower,nil,bike(13),nil,30732,40000,false,tagRFID(179),tagRFID(103),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike20,awaiting_follower,nil,bike(36),nil,33465,40000,false,tagRFID(0),tagRFID(2),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike19,idle,nil,nil,nil,34471,40000,false,tagRFID(297),tagRFID(298),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike18,idle,nil,nil,nil,36844,40000,false,tagRFID(188),tagRFID(233),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike17,idle,nil,nil,nil,34612,40000,false,tagRFID(232),tagRFID(136),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike16,idle,nil,nil,nil,36334,40000,false,tagRFID(65),tagRFID(231),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike15,awaiting_follower,nil,bike(31),nil,31710,40000,false,tagRFID(140),tagRFID(111),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike14,awaiting_follower,nil,bike(11),nil,31969,40000,false,tagRFID(65),tagRFID(64),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike13,seeking_leader,nil,nil,bike(21),39095,40000,true,tagRFID(150),tagRFID(103),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike12,idle,nil,nil,nil,32494,40000,false,tagRFID(215),tagRFID(185),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike11,seeking_leader,nil,nil,bike(14),37716,40000,true,tagRFID(25),tagRFID(25),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike10,idle,nil,nil,nil,31392,40000,false,tagRFID(91),tagRFID(229),0.0,0.0,0.0
2,2021-11-04 15:52:48,70.0,bike9,idle,nil,nil,nil,30522,40000,false,tagRFID(95),tagRFID(214),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike40,idle,nil,nil,nil,32027,40000,false,tagRFID(144),tagRFID(147),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike39,idle,nil,nil,nil,32693,40000,false,tagRFID(127),tagRFID(126),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike38,idle,nil,nil,nil,32060,40000,false,tagRFID(133),tagRFID(135),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike37,idle,nil,nil,nil,34186,40000,false,tagRFID(66),tagRFID(77),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike36,seeking_leader,nil,nil,bike(20),39389,40000,true,tagRFID(49),tagRFID(49),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike35,idle,nil,nil,nil,32911,40000,false,tagRFID(102),tagRFID(176),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike34,idle,nil,nil,nil,34009,40000,false,tagRFID(123),tagRFID(50),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike33,idle,nil,nil,nil,35022,40000,false,tagRFID(134),tagRFID(233),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike32,idle,nil,nil,nil,36918,40000,false,tagRFID(268),tagRFID(160),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike31,seeking_leader,nil,nil,bike(15),37056,40000,true,tagRFID(111),tagRFID(111),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike30,idle,nil,nil,nil,37014,40000,false,tagRFID(169),tagRFID(194),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike29,idle,nil,nil,nil,34403,40000,false,tagRFID(264),tagRFID(31),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike28,seeking_leader,nil,nil,bike(0),39465,40000,true,tagRFID(232),tagRFID(232),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike27,awaiting_follower,nil,bike(2),nil,30079,40000,false,tagRFID(177),tagRFID(178),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike26,idle,nil,nil,nil,33948,40000,false,tagRFID(182),tagRFID(181),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike25,idle,nil,nil,nil,31865,40000,false,tagRFID(174),tagRFID(212),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike49,idle,nil,nil,nil,39022,40000,false,tagRFID(290),tagRFID(289),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike48,awaiting_follower,nil,bike(43),nil,30237,40000,false,tagRFID(293),tagRFID(303),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike47,idle,nil,bike(41),nil,30777,40000,false,tagRFID(85),tagRFID(84),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike46,idle,nil,nil,nil,35484,40000,false,tagRFID(103),tagRFID(179),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike45,idle,nil,nil,nil,31821,40000,false,tagRFID(239),tagRFID(248),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike44,idle,nil,nil,nil,36286,40000,false,tagRFID(161),tagRFID(181),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike43,seeking_leader,nil,nil,bike(48),38399,40000,true,tagRFID(292),tagRFID(293),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike42,idle,nil,nil,nil,30440,40000,false,tagRFID(200),tagRFID(72),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike41,following,nil,nil,bike(47),38904,40000,false,tagRFID(85),tagRFID(84),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike8,seeking_leader,nil,nil,bike(7),37325,40000,true,tagRFID(196),tagRFID(210),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike7,awaiting_follower,nil,bike(8),nil,30709,40000,false,tagRFID(210),tagRFID(93),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike6,idle,nil,nil,nil,35454,40000,false,tagRFID(202),tagRFID(284),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike5,idle,nil,bike(3),nil,31072,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike4,idle,nil,nil,nil,36511,40000,false,tagRFID(19),tagRFID(21),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike3,following,nil,nil,bike(5),36035,40000,false,tagRFID(53),tagRFID(0),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike2,seeking_leader,nil,nil,bike(27),39293,40000,true,tagRFID(178),tagRFID(178),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike1,seeking_leader,nil,nil,bike(23),38590,40000,true,tagRFID(61),tagRFID(61),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike0,awaiting_follower,nil,bike(28),nil,30492,40000,false,tagRFID(232),tagRFID(164),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike24,idle,nil,nil,nil,29983,40000,false,tagRFID(170),tagRFID(172),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike23,awaiting_follower,nil,bike(1),nil,30501,40000,false,tagRFID(203),tagRFID(230),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike22,idle,nil,nil,nil,34013,40000,false,tagRFID(300),tagRFID(301),0.0,0.0,0.0
3,2021-11-04 15:52:48,105.0,bike21,awaiting_follower,nil,bike(13),nil,30732,40000,false,tagRFID(179),tagRFID(103),0.0,0.0,0.0
