Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
0,2021-08-31 19:07:37,0.0,bike98,idle,nil,nil,nil,88297.02424886992,false,tagRFID(34),tagRFID(33),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike97,idle,nil,nil,nil,99214.11517228487,false,tagRFID(75),tagRFID(71),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike112,idle,nil,nil,nil,96381.69852559714,false,tagRFID(53),tagRFID(208),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike111,idle,nil,nil,nil,92210.69301949344,false,tagRFID(273),tagRFID(190),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike110,idle,nil,nil,nil,90859.08712093165,false,tagRFID(58),tagRFID(69),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike109,idle,nil,nil,nil,81045.039959512,false,tagRFID(243),tagRFID(264),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike108,idle,nil,nil,nil,96667.65601513193,false,tagRFID(18),tagRFID(35),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike107,idle,nil,nil,nil,85462.37027424794,false,tagRFID(118),tagRFID(185),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike106,idle,nil,nil,nil,77148.52493181973,false,tagRFID(146),tagRFID(141),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike105,idle,nil,nil,nil,77090.10410669632,false,tagRFID(0),tagRFID(53),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike134,idle,nil,nil,nil,81276.01914586403,false,tagRFID(300),tagRFID(194),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike133,idle,nil,nil,nil,75503.16723167725,false,tagRFID(81),tagRFID(159),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike132,idle,nil,nil,nil,88144.07900349342,false,tagRFID(21),tagRFID(19),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike131,idle,nil,nil,nil,93765.6492190155,false,tagRFID(75),tagRFID(56),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike130,idle,nil,nil,nil,85432.74934226245,false,tagRFID(282),tagRFID(271),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike129,idle,nil,nil,nil,91716.3581510925,false,tagRFID(249),tagRFID(248),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike56,idle,nil,nil,nil,81951.63433519081,false,tagRFID(40),tagRFID(42),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike55,idle,nil,nil,nil,83293.03863142824,false,tagRFID(244),tagRFID(245),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike54,idle,nil,nil,nil,81358.74664560454,false,tagRFID(247),tagRFID(246),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike53,idle,nil,nil,nil,82290.60802052171,false,tagRFID(100),tagRFID(101),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike52,idle,nil,nil,nil,80536.70102010589,false,tagRFID(11),tagRFID(34),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike51,idle,nil,nil,nil,95805.20021656854,false,tagRFID(249),tagRFID(273),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike50,idle,nil,nil,nil,77486.42539171714,false,tagRFID(131),tagRFID(227),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike49,idle,nil,nil,nil,91521.92058768592,false,tagRFID(186),tagRFID(184),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike64,idle,nil,nil,nil,94516.99007063819,false,tagRFID(70),tagRFID(68),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike63,idle,nil,nil,nil,80854.46122767689,false,tagRFID(203),tagRFID(88),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike62,idle,nil,nil,nil,82225.21545550217,false,tagRFID(15),tagRFID(21),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike61,idle,nil,bike(104),nil,75639.676748196,false,tagRFID(215),tagRFID(185),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike60,idle,nil,nil,nil,92780.63196363422,false,tagRFID(16),tagRFID(15),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike59,idle,nil,nil,nil,80014.22440479948,false,tagRFID(121),tagRFID(301),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike58,idle,nil,nil,nil,95154.62844597377,false,tagRFID(4),tagRFID(308),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike57,idle,nil,nil,nil,97678.83641225199,false,tagRFID(110),tagRFID(186),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike40,idle,nil,nil,nil,96156.64723427204,false,tagRFID(209),tagRFID(228),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike39,idle,nil,nil,nil,94228.39071657862,false,tagRFID(237),tagRFID(29),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike38,seeking_leader,nil,nil,bike(29),98522.27236651543,false,tagRFID(44),tagRFID(46),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike37,idle,nil,nil,nil,88326.49595561973,false,tagRFID(196),tagRFID(282),0.0,0.0,0.0
0,2021-08-31 19:07:37,0.0,bike36,idle,nil,nil,nil,81579.49862059309,false,tagRFID(48),tagRFID(6),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike35,idle,nil,nil,nil,83546.12653274227,false,tagRFID(15),tagRFID(24),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike34,idle,nil,nil,nil,98011.22425178987,false,tagRFID(176),tagRFID(101),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike33,idle,nil,nil,nil,87109.22843645874,false,tagRFID(165),tagRFID(147),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike48,idle,nil,nil,nil,75410.0922444902,false,tagRFID(0),tagRFID(53),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike47,idle,nil,nil,nil,86163.52231632767,false,tagRFID(35),tagRFID(34),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike46,idle,nil,nil,nil,98059.96699753885,false,tagRFID(170),tagRFID(97),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike45,idle,nil,nil,nil,80981.73522234845,false,tagRFID(246),tagRFID(262),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike44,idle,nil,nil,nil,85385.8078568392,false,tagRFID(224),tagRFID(223),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike43,idle,nil,nil,nil,75358.2184100515,false,tagRFID(112),tagRFID(111),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike42,idle,nil,nil,nil,88074.24645708488,false,tagRFID(211),tagRFID(210),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike41,seeking_leader,nil,nil,bike(77),97648.61497680999,false,tagRFID(235),tagRFID(236),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike88,idle,nil,nil,nil,79029.56448263234,false,tagRFID(209),tagRFID(228),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike87,idle,nil,nil,nil,95394.73854552086,false,tagRFID(221),tagRFID(9),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike86,idle,nil,nil,nil,94647.35160635396,false,tagRFID(135),tagRFID(133),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike85,idle,nil,nil,nil,77530.632008556,false,tagRFID(291),tagRFID(249),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike84,idle,nil,nil,nil,90390.23998829909,false,tagRFID(42),tagRFID(40),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike83,idle,nil,nil,nil,78014.97857866928,false,tagRFID(122),tagRFID(115),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike82,idle,nil,nil,nil,85692.34607410045,false,tagRFID(256),tagRFID(94),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike81,idle,nil,nil,nil,91420.46956152872,false,tagRFID(6),tagRFID(5),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike96,idle,nil,nil,nil,94862.14184082489,false,tagRFID(43),tagRFID(42),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike95,idle,nil,nil,nil,95952.85484635665,false,tagRFID(56),tagRFID(70),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike94,idle,nil,nil,nil,87470.5264282951,false,tagRFID(98),tagRFID(205),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike93,idle,nil,nil,nil,95172.83380965453,false,tagRFID(250),tagRFID(125),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike92,idle,nil,nil,nil,75838.59762643646,false,tagRFID(154),tagRFID(147),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike91,idle,nil,nil,nil,96977.03237865763,false,tagRFID(317),tagRFID(153),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike90,idle,nil,nil,nil,93959.14985936254,false,tagRFID(150),tagRFID(111),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike89,idle,nil,nil,nil,84081.67411527643,false,tagRFID(9),tagRFID(221),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike72,idle,nil,nil,nil,88528.72588526529,false,tagRFID(144),tagRFID(149),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike71,idle,nil,nil,nil,87006.13103829278,false,tagRFID(256),tagRFID(275),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike70,idle,nil,nil,nil,88451.4682125812,false,tagRFID(182),tagRFID(114),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike69,idle,nil,nil,nil,94650.95651679029,false,tagRFID(304),tagRFID(306),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike68,idle,nil,nil,nil,81198.51269495774,false,tagRFID(113),tagRFID(177),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike67,idle,nil,nil,nil,76070.45437093475,false,tagRFID(201),tagRFID(202),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike66,idle,nil,nil,nil,92509.41985151044,false,tagRFID(206),tagRFID(169),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike65,idle,nil,nil,nil,97306.04043537498,false,tagRFID(18),tagRFID(35),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike80,idle,nil,nil,nil,75375.76318041688,false,tagRFID(16),tagRFID(15),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike79,seeking_leader,nil,nil,bike(12),97587.65403129224,false,tagRFID(226),tagRFID(257),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike78,idle,nil,nil,nil,88931.80475226848,false,tagRFID(93),tagRFID(94),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike77,awaiting_follower,nil,bike(41),nil,77390.0237230043,false,tagRFID(158),tagRFID(83),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike76,idle,nil,nil,nil,89677.96331756802,false,tagRFID(49),tagRFID(4),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike75,idle,nil,nil,nil,77791.14280661887,false,tagRFID(190),tagRFID(273),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike74,idle,nil,nil,nil,90387.08756759472,false,tagRFID(89),tagRFID(78),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike73,idle,nil,nil,nil,81871.8209754922,false,tagRFID(186),tagRFID(184),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike0,idle,nil,nil,nil,90599.11490466807,false,tagRFID(89),tagRFID(229),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike24,idle,nil,nil,nil,99339.1036334711,false,tagRFID(57),tagRFID(222),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike23,idle,nil,nil,nil,86268.21435559954,false,tagRFID(308),tagRFID(309),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike22,idle,nil,nil,nil,87126.78958933888,false,tagRFID(308),tagRFID(309),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike21,idle,nil,nil,nil,92302.44945318451,false,tagRFID(187),tagRFID(222),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike20,idle,nil,nil,nil,93185.87592126068,false,tagRFID(160),tagRFID(162),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike19,idle,nil,nil,nil,89701.79920575608,false,tagRFID(40),tagRFID(41),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike18,idle,nil,nil,nil,93314.17069340416,false,tagRFID(9),tagRFID(35),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike17,idle,nil,nil,nil,86855.53965464234,false,tagRFID(128),tagRFID(143),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike32,idle,nil,nil,nil,83733.15779771282,false,tagRFID(255),tagRFID(254),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike31,idle,nil,nil,nil,98531.3302159582,false,tagRFID(134),tagRFID(161),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike30,idle,nil,nil,nil,94448.24024175729,false,tagRFID(141),tagRFID(128),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike29,idle,nil,bike(38),nil,77768.38506926215,false,tagRFID(46),tagRFID(208),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike28,idle,nil,nil,nil,86538.3397621361,false,tagRFID(243),tagRFID(264),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike27,idle,nil,nil,nil,98946.85052071702,false,tagRFID(3),tagRFID(241),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike26,idle,nil,nil,nil,98490.53589148562,false,tagRFID(173),tagRFID(172),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike25,idle,nil,nil,nil,95341.83872958316,false,tagRFID(222),tagRFID(187),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike8,idle,nil,nil,nil,93821.25877197877,false,tagRFID(246),tagRFID(247),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike7,idle,nil,nil,nil,75306.59784686386,false,tagRFID(265),tagRFID(195),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike6,idle,nil,nil,nil,91420.03384108125,false,tagRFID(159),tagRFID(158),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike5,idle,nil,nil,nil,82907.01804103261,false,tagRFID(288),tagRFID(287),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike4,idle,nil,nil,nil,82733.50465053803,false,tagRFID(117),tagRFID(114),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike3,idle,nil,nil,nil,86343.32575586665,false,tagRFID(296),tagRFID(274),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike2,idle,nil,nil,nil,92435.02132125483,false,tagRFID(150),tagRFID(146),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike1,idle,nil,nil,nil,79089.01253652305,false,tagRFID(113),tagRFID(177),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike16,idle,nil,nil,nil,84132.46095062552,false,tagRFID(200),tagRFID(75),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike15,idle,nil,nil,nil,75965.7849009447,false,tagRFID(277),tagRFID(312),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike14,idle,nil,nil,nil,79192.33209772747,false,tagRFID(85),tagRFID(84),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike13,idle,nil,nil,nil,86975.8752009174,false,tagRFID(212),tagRFID(192),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike12,idle,nil,bike(79),nil,75882.63558887967,false,tagRFID(257),tagRFID(142),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike11,idle,nil,nil,nil,84327.20374612311,false,tagRFID(101),tagRFID(178),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike10,idle,nil,nil,nil,80947.8913193032,false,tagRFID(287),tagRFID(288),0.0,0.0,0.0
0,2021-08-31 19:07:38,0.0,bike9,idle,nil,nil,nil,77988.90993358783,false,tagRFID(226),tagRFID(257),0.0,0.0,0.0
