Cycle,Time (real),Time (simulation),Agent,Distance Traveled,Num Intersections
0,2021-08-31 19:07:36,0.0,bike0,112.5,2
0,2021-08-31 19:07:36,0.0,bike1,112.49999999999997,1
0,2021-08-31 19:07:36,0.0,bike2,112.49999999999997,2
0,2021-08-31 19:07:36,0.0,bike3,112.50000000000006,2
0,2021-08-31 19:07:36,0.0,bike4,112.5,2
0,2021-08-31 19:07:36,0.0,bike5,112.49999999999994,3
0,2021-08-31 19:07:36,0.0,bike6,112.50000000000006,2
0,2021-08-31 19:07:36,0.0,bike7,112.50000000000003,1
0,2021-08-31 19:07:36,0.0,bike8,112.5,3
0,2021-08-31 19:07:36,0.0,bike9,112.49999999999991,1
0,2021-08-31 19:07:36,0.0,bike10,112.49999999999996,2
0,2021-08-31 19:07:36,0.0,bike11,112.50000000000009,2
0,2021-08-31 19:07:36,0.0,bike12,112.49999999999999,2
0,2021-08-31 19:07:36,0.0,bike13,112.50000000000003,1
0,2021-08-31 19:07:36,0.0,bike14,112.50000000000001,1
0,2021-08-31 19:07:36,0.0,bike15,111.26840375581314,4
0,2021-08-31 19:07:36,0.0,bike16,112.5,2
0,2021-08-31 19:07:36,0.0,bike17,112.50000000000011,2
0,2021-08-31 19:07:36,0.0,bike18,112.49889594941641,4
0,2021-08-31 19:07:36,0.0,bike19,103.49589784354598,5
0,2021-08-31 19:07:36,0.0,bike20,112.49999999999999,1
0,2021-08-31 19:07:36,0.0,bike21,112.50000000000004,2
0,2021-08-31 19:07:36,0.0,bike22,104.99252793016245,4
0,2021-08-31 19:07:36,0.0,bike23,112.5,2
0,2021-08-31 19:07:36,0.0,bike24,112.49999999999994,3
0,2021-08-31 19:07:36,0.0,bike25,112.49999999999999,2
0,2021-08-31 19:07:36,0.0,bike26,112.49999999999999,1
0,2021-08-31 19:07:36,0.0,bike27,112.50000000000001,1
0,2021-08-31 19:07:36,0.0,bike28,112.5,3
0,2021-08-31 19:07:36,0.0,bike29,112.5,2
0,2021-08-31 19:07:36,0.0,bike30,106.06974253851243,3
0,2021-08-31 19:07:36,0.0,bike31,60.71533514581367,4
0,2021-08-31 19:07:36,0.0,bike32,112.27392178817837,4
0,2021-08-31 19:07:36,0.0,bike33,112.50000000000006,2
0,2021-08-31 19:07:36,0.0,bike34,112.5,2
0,2021-08-31 19:07:36,0.0,bike35,112.49999999999997,2
0,2021-08-31 19:07:36,0.0,bike36,112.50000000000001,3
0,2021-08-31 19:07:36,0.0,bike37,112.50000000000009,2
0,2021-08-31 19:07:36,0.0,bike38,112.50000000000001,3
0,2021-08-31 19:07:36,0.0,bike39,112.49999999999999,2
0,2021-08-31 19:07:36,0.0,bike40,112.50000000000003,3
0,2021-08-31 19:07:36,0.0,bike41,38.14051519180726,4
0,2021-08-31 19:07:36,0.0,bike42,112.50000000000003,1
0,2021-08-31 19:07:36,0.0,bike43,112.49999999999991,1
0,2021-08-31 19:07:36,0.0,bike44,112.49999999999999,2
0,2021-08-31 19:07:36,0.0,bike45,90.24566709276947,3
0,2021-08-31 19:07:36,0.0,bike46,112.50000000000006,1
0,2021-08-31 19:07:36,0.0,bike47,112.5,2
0,2021-08-31 19:07:36,0.0,bike48,112.5,2
0,2021-08-31 19:07:36,0.0,bike49,112.50000000000011,2
0,2021-08-31 19:07:36,0.0,bike50,112.50000000000003,2
0,2021-08-31 19:07:36,0.0,bike51,112.49999999999997,2
0,2021-08-31 19:07:36,0.0,bike52,112.5,3
0,2021-08-31 19:07:36,0.0,bike53,112.49999999999996,2
0,2021-08-31 19:07:37,0.0,bike54,112.50000000000001,3
0,2021-08-31 19:07:37,0.0,bike55,99.31071887343214,3
0,2021-08-31 19:07:37,0.0,bike56,64.38173101560216,5
0,2021-08-31 19:07:37,0.0,bike57,112.50000000000001,1
0,2021-08-31 19:07:37,0.0,bike58,112.5,2
0,2021-08-31 19:07:37,0.0,bike59,112.50000000000006,2
0,2021-08-31 19:07:37,0.0,bike60,112.5,2
0,2021-08-31 19:07:37,0.0,bike61,112.50000000000003,3
0,2021-08-31 19:07:37,0.0,bike62,112.50000000000003,2
0,2021-08-31 19:07:37,0.0,bike63,112.5,2
0,2021-08-31 19:07:37,0.0,bike64,112.5,2
0,2021-08-31 19:07:37,0.0,bike65,112.5,2
0,2021-08-31 19:07:37,0.0,bike66,112.49999999999997,1
0,2021-08-31 19:07:37,0.0,bike67,112.50000000000003,1
0,2021-08-31 19:07:37,0.0,bike68,112.49999999999997,1
0,2021-08-31 19:07:37,0.0,bike69,112.49998890109148,3
0,2021-08-31 19:07:37,0.0,bike70,112.5,3
0,2021-08-31 19:07:37,0.0,bike71,112.50000000000003,1
0,2021-08-31 19:07:37,0.0,bike72,112.50000000000003,1
0,2021-08-31 19:07:37,0.0,bike73,112.49999999999993,1
0,2021-08-31 19:07:37,0.0,bike74,112.50000000000001,2
0,2021-08-31 19:07:37,0.0,bike75,112.50000000000001,1
0,2021-08-31 19:07:37,0.0,bike76,112.5,2
0,2021-08-31 19:07:37,0.0,bike77,112.49999999999999,1
0,2021-08-31 19:07:37,0.0,bike78,112.5000000000001,1
0,2021-08-31 19:07:37,0.0,bike79,112.49999999999991,1
0,2021-08-31 19:07:37,0.0,bike80,112.49999999999997,2
0,2021-08-31 19:07:37,0.0,bike81,112.50000000000003,2
0,2021-08-31 19:07:37,0.0,bike82,112.49999999999994,1
0,2021-08-31 19:07:37,0.0,bike83,105.01195644764387,3
0,2021-08-31 19:07:37,0.0,bike84,112.50000000000001,3
0,2021-08-31 19:07:37,0.0,bike85,112.49999999999996,1
0,2021-08-31 19:07:37,0.0,bike86,112.50000000000003,3
0,2021-08-31 19:07:37,0.0,bike87,112.5,2
0,2021-08-31 19:07:37,0.0,bike88,112.49999999999999,2
0,2021-08-31 19:07:37,0.0,bike89,112.49999999999999,3
0,2021-08-31 19:07:37,0.0,bike90,112.50000000000009,2
0,2021-08-31 19:07:37,0.0,bike91,112.5,2
