Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
0,2021-11-04 16:08:34,0.0,bike32,idle,nil,bike(35),nil,31707,40000,false,tagRFID(42),tagRFID(44),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike33,idle,nil,nil,nil,33420,40000,false,tagRFID(17),tagRFID(50),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike34,idle,nil,bike(41),nil,31737,40000,false,tagRFID(204),tagRFID(88),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike35,seeking_leader,nil,nil,bike(32),39644,40000,false,tagRFID(37),tagRFID(36),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike36,idle,nil,nil,nil,39393,40000,false,tagRFID(262),tagRFID(215),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike37,awaiting_follower,nil,bike(12),nil,30152,40000,false,tagRFID(5),tagRFID(6),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike38,idle,nil,nil,nil,33688,40000,false,tagRFID(296),tagRFID(295),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike39,seeking_leader,nil,nil,bike(40),36005,40000,false,tagRFID(70),tagRFID(201),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike24,idle,nil,nil,nil,34298,40000,false,tagRFID(162),tagRFID(163),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike25,seeking_leader,nil,nil,bike(29),39789,40000,false,tagRFID(262),tagRFID(246),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike26,idle,nil,nil,nil,32909,40000,false,tagRFID(235),tagRFID(233),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike27,idle,nil,bike(45),nil,30944,40000,false,tagRFID(317),tagRFID(316),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike28,seeking_leader,nil,nil,bike(18),38452,40000,false,tagRFID(245),tagRFID(244),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike29,awaiting_follower,nil,bike(25),nil,30304,40000,false,tagRFID(114),tagRFID(117),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike30,idle,nil,nil,nil,36211,40000,false,tagRFID(310),tagRFID(37),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike31,idle,nil,nil,nil,35414,40000,false,tagRFID(238),tagRFID(134),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike48,idle,nil,nil,nil,35478,40000,false,tagRFID(46),tagRFID(47),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike49,seeking_leader,nil,nil,bike(1),39910,40000,false,tagRFID(180),tagRFID(182),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike40,awaiting_follower,nil,bike(39),nil,30076,40000,false,tagRFID(57),tagRFID(222),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike41,seeking_leader,nil,nil,bike(34),39938,40000,false,tagRFID(88),tagRFID(62),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike42,idle,nil,nil,nil,34909,40000,false,tagRFID(139),tagRFID(157),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike43,idle,nil,nil,nil,32856,40000,false,tagRFID(139),tagRFID(138),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike44,idle,nil,nil,nil,37929,40000,false,tagRFID(268),tagRFID(269),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike45,seeking_leader,nil,nil,bike(27),39553,40000,false,tagRFID(288),tagRFID(120),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike46,idle,nil,nil,nil,32356,40000,false,tagRFID(210),tagRFID(196),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike47,idle,nil,nil,nil,37457,40000,false,tagRFID(176),tagRFID(102),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike0,idle,nil,nil,nil,33897,40000,false,tagRFID(245),tagRFID(244),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike1,idle,nil,bike(49),nil,31480,40000,false,tagRFID(21),tagRFID(22),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike2,seeking_leader,nil,nil,bike(3),39523,40000,false,tagRFID(127),tagRFID(126),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike3,awaiting_follower,nil,bike(2),nil,30343,40000,false,tagRFID(126),tagRFID(127),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike4,idle,nil,bike(5),nil,30745,40000,false,tagRFID(166),tagRFID(167),0.0,0.0,0.0
0,2021-11-04 16:08:34,0.0,bike5,seeking_leader,nil,nil,bike(4),39787,40000,false,tagRFID(111),tagRFID(112),0.0,0.0,0.0
0,2021-11-04 16:08:35,0.0,bike6,seeking_leader,nil,nil,bike(7),38262,40000,false,tagRFID(131),tagRFID(162),0.0,0.0,0.0
0,2021-11-04 16:08:35,0.0,bike7,awaiting_follower,nil,bike(6),nil,30881,40000,false,tagRFID(232),tagRFID(165),0.0,0.0,0.0
