string(main),activity,otherInvolved,cycleStartActivity * step,cycle * step,(cycle * step) - (cycleStartActivity * step),distance_to(locationStartActivity,main.location),batteryStartActivity,(main.batteryLife / maxBatteryLife) * 100
bike(92),seekingLeader,bike(27),10800.0,10860.0,60.0,149.99943278456038,95.49407754631622,95.19407754631622
bike(27),awaitingFollower,bike(92),10860.0,10920.0,60.0,0.0,74.3361907174857,74.3361907174857
bike(112),seekingLeader,bike(64),11040.0,11100.0,60.0,139.21646198367634,96.44836785186752,96.1483678518675
bike(64),awaitingFollower,bike(112),11100.0,11160.0,60.0,0.0,75.9151610069694,75.9151610069694
bike(92),following,bike(27),10920.0,11400.0,480.0,306.26777841192745,95.19407754631622,82.76942185110732
bike(104),seekingLeader,bike(68),11280.0,11460.0,180.0,180.6765991312429,93.29526574279204,92.67621321731441
bike(26),seekingLeader,bike(118),11400.0,11520.0,120.0,165.2928359591931,92.56854431909387,92.13822252687429
bike(68),awaitingFollower,bike(104),11340.0,11520.0,180.0,0.0,72.75414955010143,72.75414955010143
bike(118),awaitingFollower,bike(26),11400.0,11520.0,120.0,0.0,72.08830102783229,72.08830102783229
bike(112),following,bike(64),11160.0,11640.0,480.0,371.473193226311,96.1483678518675,83.93176442941845
bike(3),seekingLeader,bike(43),11880.0,11940.0,60.0,149.9806778485295,90.90571516990408,90.60571516990409
bike(43),awaitingFollower,bike(3),11880.0,11940.0,60.0,0.0,68.47425079271136,68.47425079271136
bike(128),seekingLeader,bike(19),11880.0,11940.0,60.0,71.81539143000028,89.31855324686944,89.17492169294957
bike(19),awaitingFollower,bike(128),11940.0,12000.0,60.0,0.0,68.6989515679198,68.6989515679198
bike(104),following,bike(68),11520.0,12000.0,480.0,149.52237420436495,92.67621321731441,80.61613663529921
bike(4),seekingLeader,bike(31),11940.0,12060.0,120.0,175.46278077288804,89.88815705671631,89.51017752974033
bike(13),seekingLeader,bike(97),12000.0,12060.0,60.0,76.48124653610054,90.86223754363405,90.70927505056184
bike(26),following,bike(118),11580.0,12060.0,480.0,98.65898909949615,92.13822252687429,80.25945643833904
bike(31),awaitingFollower,bike(4),11940.0,12060.0,120.0,0.0,69.24284292335653,69.24284292335653
bike(97),awaitingFollower,bike(13),12000.0,12060.0,60.0,0.0,70.21761264252227,70.21761264252227
bike(96),seekingLeader,bike(83),12120.0,12240.0,120.0,153.2480476043051,90.31168399710819,89.89406701697095
bike(83),awaitingFollower,bike(96),12180.0,12300.0,120.0,0.0,69.4298909650935,69.4298909650935
bike(74),seekingLeader,bike(110),12240.0,12360.0,120.0,115.78835720104514,89.39181947454388,89.04888025888725
bike(110),awaitingFollower,bike(74),12240.0,12360.0,120.0,0.0,67.76047098604624,67.76047098604624
bike(98),seekingLeader,bike(34),12300.0,12420.0,120.0,193.06783674067708,92.10538771438497,91.62419571609573
bike(34),awaitingFollower,bike(98),12360.0,12480.0,120.0,0.0,71.17185978325425,71.17185978325425
bike(128),following,bike(19),12000.0,12480.0,480.0,159.72684536679304,89.17492169294957,76.88431948552152
bike(3),following,bike(43),12000.0,12540.0,540.0,550.7025206116181,90.60571516990409,77.13998298130772
bike(4),following,bike(31),12120.0,12600.0,480.0,44.58778297838243,89.51017752974033,77.27756551119671
bike(13),following,bike(97),12120.0,12600.0,480.0,107.59746777024027,90.70927505056184,78.5878513400013
bike(35),seekingLeader,bike(48),12540.0,12600.0,60.0,93.23798540682839,89.62574980170596,89.36640116802825
bike(48),awaitingFollower,bike(35),12540.0,12600.0,60.0,0.0,69.12395736151566,69.12395736151566
bike(103),seekingLeader,bike(107),12600.0,12660.0,60.0,34.92290084409834,90.54573091666252,90.47588491136011
bike(107),awaitingFollower,bike(103),12600.0,12660.0,60.0,0.0,68.12129608134873,68.12129608134873
bike(85),seekingLeader,bike(18),12600.0,12720.0,120.0,114.40878713098691,91.8242189535693,91.5001273672367
bike(18),awaitingFollower,bike(85),12660.0,12780.0,120.0,0.0,67.67322998069993,67.67322998069993
bike(96),following,bike(83),12300.0,12780.0,480.0,168.0206898152513,89.89406701697095,77.56197899103223
bike(74),following,bike(110),12420.0,12900.0,480.0,221.8071723745434,89.04888025888725,76.43031785415054
bike(98),following,bike(34),12480.0,12960.0,480.0,293.0968506240994,91.62419571609573,79.49882620220208
bike(51),seekingLeader,bike(27),12900.0,13080.0,180.0,126.860874106725,96.15150186947055,95.32248454743278
bike(86),seekingLeader,bike(90),12960.0,13080.0,120.0,180.49561363526968,88.2775383838244,87.83416757273
bike(90),awaitingFollower,bike(86),12960.0,13080.0,120.0,0.0,67.25701439784135,67.25701439784135
bike(27),awaitingFollower,bike(51),12960.0,13140.0,180.0,0.0,75.30204487576952,75.30204487576952
bike(35),following,bike(48),12660.0,13140.0,480.0,210.0601453420155,89.36640116802825,77.20173395153971
bike(103),following,bike(107),12720.0,13260.0,540.0,42.1199073116567,90.47588491136011,77.11829418127964
bike(85),following,bike(18),12780.0,13320.0,540.0,316.89409222027314,91.5001273672367,77.18667867396832
bike(75),seekingLeader,bike(73),13380.0,13440.0,60.0,145.9153785293714,94.89160893800282,94.5916089380028
bike(73),awaitingFollower,bike(75),13440.0,13500.0,60.0,0.0,74.04160522328966,74.04160522328966
bike(51),following,bike(27),13140.0,13620.0,480.0,152.35736986206672,95.32248454743278,83.54695460609236
bike(86),following,bike(90),13140.0,13620.0,480.0,146.70315002584877,87.83416757273,75.59427084053229
bike(131),seekingLeader,bike(128),13800.0,13860.0,60.0,84.9584051631326,93.5441289097134,93.31152881515595
bike(128),awaitingFollower,bike(131),13860.0,13920.0,60.0,0.0,70.94579798028101,70.94579798028101
bike(75),following,bike(73),13500.0,13980.0,480.0,96.47243090407692,94.5916089380028,82.34144737653527
bike(119),seekingLeader,bike(92),14160.0,14220.0,60.0,120.95986265560775,91.81829068514989,91.51829068514989
bike(92),awaitingFollower,bike(119),14220.0,14280.0,60.0,0.0,70.75889196369087,70.75889196369087
bike(131),following,bike(128),13920.0,14460.0,540.0,486.59948004938326,93.31152881515595,79.81971465035991
bike(114),seekingLeader,bike(26),14520.0,14580.0,60.0,92.07765077707809,89.52611889244888,89.27102286295519
bike(26),awaitingFollower,bike(114),14580.0,14640.0,60.0,0.0,68.67204231923745,68.67204231923745
bike(91),seekingLeader,bike(19),14640.0,14760.0,120.0,157.7050725703467,88.04885453101065,87.62005780839571
bike(119),following,bike(92),14280.0,14760.0,480.0,319.807621194699,91.51829068514989,79.67457098666914
bike(19),awaitingFollower,bike(91),14700.0,14820.0,120.0,0.0,67.04305199898042,67.04305199898042
bike(81),seekingLeader,bike(48),14820.0,14940.0,120.0,176.2240962437656,89.95305113125097,89.60052694669089
bike(132),seekingLeader,bike(68),14820.0,14940.0,120.0,204.1621941153134,87.62676110337104,87.14237296037444
bike(48),awaitingFollower,bike(81),14880.0,15000.0,120.0,0.0,68.79811251057055,68.79811251057055
bike(68),awaitingFollower,bike(132),14880.0,15000.0,120.0,0.0,67.00193000393084,67.00193000393084
bike(133),seekingLeader,bike(96),14940.0,15000.0,60.0,70.50599554224739,88.12432805417465,87.98331600868916
bike(96),awaitingFollower,bike(133),15000.0,15060.0,60.0,0.0,67.69014984522103,67.69014984522103
bike(99),seekingLeader,bike(3),14940.0,15060.0,120.0,150.59585830323584,86.8435980276941,86.47231458174501
bike(1),seekingLeader,bike(97),15060.0,15120.0,60.0,63.511739115721454,87.6682707204923,87.54026687279959
bike(3),awaitingFollower,bike(99),15000.0,15120.0,120.0,0.0,66.39744064408657,66.39744064408657
bike(97),awaitingFollower,bike(1),15060.0,15120.0,60.0,0.0,66.7019039415361,66.7019039415361
bike(114),following,bike(26),14640.0,15120.0,480.0,63.104553299122074,89.27102286295519,77.0331806916906
bike(2),seekingLeader,bike(4),15120.0,15180.0,60.0,145.05290308419163,85.96094504377871,85.66502852750371
bike(4),awaitingFollower,bike(2),15120.0,15180.0,60.0,0.0,65.44330409019763,65.44330409019763
bike(87),seekingLeader,bike(83),15180.0,15180.0,0.0,0.0,87.13885664700277,87.13885664700277
bike(77),seekingLeader,bike(128),15120.0,15240.0,120.0,168.77024418756326,97.54218923936561,97.07430784584136
bike(78),seekingLeader,bike(43),15120.0,15240.0,120.0,178.45301389941008,85.86030740028934,85.43971802143744
bike(83),awaitingFollower,bike(87),15240.0,15240.0,0.0,0.0,66.5849485261942,66.5849485261942
bike(93),seekingLeader,bike(104),15180.0,15240.0,60.0,126.46428959158004,87.36778229026407,87.11485371108093
bike(104),awaitingFollower,bike(93),15180.0,15240.0,60.0,0.0,66.08355218298428,66.08355218298428
bike(128),awaitingFollower,bike(77),15120.0,15240.0,120.0,0.0,77.13766238441676,77.13766238441676
bike(43),awaitingFollower,bike(78),15180.0,15300.0,120.0,0.0,64.83477439417821,64.83477439417821
bike(91),following,bike(19),14820.0,15300.0,480.0,349.6230777708344,87.62005780839571,75.3882576212172
bike(124),seekingLeader,bike(31),15360.0,15420.0,60.0,46.15708658968961,85.14078872247688,84.99409829730149
bike(31),awaitingFollower,bike(124),15420.0,15480.0,60.0,0.0,64.48785709697611,64.48785709697611
bike(81),following,bike(48),15000.0,15480.0,480.0,404.75205962179365,89.60052694669089,77.12172591084979
bike(132),following,bike(68),15000.0,15480.0,480.0,183.3040550752665,87.14237296037444,75.12087045176904
bike(42),seekingLeader,bike(73),15420.0,15540.0,120.0,144.74564561076897,96.2989571702336,95.93029001984836
bike(73),awaitingFollower,bike(42),15420.0,15540.0,120.0,0.0,75.76872431401058,75.76872431401058
bike(95),seekingLeader,bike(118),15480.0,15540.0,60.0,136.2463659632013,87.45966711677715,87.15966711677716
bike(118),awaitingFollower,bike(95),15480.0,15540.0,60.0,0.0,64.38845316882968,64.38845316882968
bike(133),following,bike(96),15060.0,15540.0,480.0,595.6039722553395,87.98331600868916,75.7367329269551
bike(99),following,bike(3),15120.0,15600.0,480.0,513.0033470148892,86.47231458174501,74.48514664439698
bike(1),following,bike(97),15180.0,15660.0,480.0,67.14709433265182,87.54026687279959,75.02108540716785
bike(127),seekingLeader,bike(103),15540.0,15660.0,120.0,260.60724509612834,90.83199314935165,90.23199314935165
bike(2),following,bike(4),15240.0,15720.0,480.0,151.70641061493774,85.66502852750371,73.46406050268229
bike(58),seekingLeader,bike(90),15660.0,15720.0,60.0,52.5049148815388,86.48473760335202,86.37972770208943
bike(61),seekingLeader,bike(0),15660.0,15720.0,60.0,116.05428877570724,87.6774798006552,87.4453711639807
bike(87),following,bike(83),15240.0,15720.0,480.0,180.49561363526968,87.13885664700277,74.76190258659848
bike(90),awaitingFollower,bike(58),15660.0,15720.0,60.0,0.0,65.86710897573462,65.86710897573462
bike(103),awaitingFollower,bike(127),15600.0,15720.0,120.0,0.0,66.73025209272976,66.73025209272976
bike(0),awaitingFollower,bike(61),15720.0,15780.0,60.0,0.0,63.32503531511491,63.32503531511491
bike(77),following,bike(128),15300.0,15780.0,480.0,104.77655562995373,97.07430784584136,85.56183986683227
bike(78),following,bike(43),15300.0,15780.0,480.0,132.55818439599102,85.43971802143744,73.21955617053719
bike(93),following,bike(104),15300.0,15780.0,480.0,130.71201112410455,87.11485371108093,74.6726981490583
bike(102),seekingLeader,bike(110),15720.0,15780.0,60.0,149.99998738686722,83.84820499634922,83.54820499634923
bike(110),awaitingFollower,bike(102),15720.0,15780.0,60.0,0.0,62.6193969097947,62.6193969097947
bike(122),seekingLeader,bike(74),15720.0,15780.0,60.0,106.52170627705293,83.76156149764198,83.46156149764198
bike(50),seekingLeader,bike(112),15720.0,15840.0,120.0,130.9120903293825,88.07346103519478,87.70677059422837
bike(55),seekingLeader,bike(131),15720.0,15840.0,120.0,131.38046044939287,95.02012988182172,94.64403368113449
bike(74),awaitingFollower,bike(122),15780.0,15840.0,60.0,0.0,63.02442008253464,63.02442008253464
bike(112),awaitingFollower,bike(50),15720.0,15840.0,120.0,0.0,65.10334468194479,65.10334468194479
bike(131),awaitingFollower,bike(55),15720.0,15840.0,120.0,0.0,74.5773740026787,74.5773740026787
bike(89),seekingLeader,bike(13),15960.0,15960.0,0.0,0.0,84.06621037049463,84.06621037049463
bike(124),following,bike(31),15480.0,15960.0,480.0,549.3504858711555,84.99409829730149,72.71761816085198
bike(13),awaitingFollower,bike(89),16020.0,16020.0,0.0,0.0,63.521344147840175,63.521344147840175
bike(80),seekingLeader,bike(4),15900.0,16020.0,120.0,216.55022888974787,94.87799525363775,94.34511906108816
bike(4),awaitingFollower,bike(80),15960.0,16080.0,120.0,0.0,72.2640605026823,72.2640605026823
bike(42),following,bike(73),15600.0,16080.0,480.0,211.91558746267103,95.93029001984836,84.08243229571289
bike(39),seekingLeader,bike(98),16020.0,16140.0,120.0,165.97090677631812,87.43155491462475,86.98576135364544
bike(95),following,bike(118),15600.0,16140.0,540.0,85.89401173900765,87.15966711677716,73.5930003607564
bike(98),awaitingFollower,bike(39),16020.0,16140.0,120.0,0.0,65.18190910717885,65.18190910717885
bike(58),following,bike(90),15780.0,16260.0,480.0,93.23798540682839,86.37972770208943,74.27048186440085
bike(127),following,bike(103),15720.0,16260.0,540.0,439.60972009221035,90.23199314935165,76.11485611407517
bike(102),following,bike(110),15840.0,16320.0,480.0,362.89880732409193,83.54820499634923,71.14134786462374
bike(122),following,bike(74),15840.0,16320.0,480.0,165.78775681576224,83.46156149764198,71.1429907900883
bike(38),seekingLeader,bike(64),16260.0,16380.0,120.0,221.746365799759,85.03579036807744,84.59021631127098
bike(55),following,bike(131),15900.0,16380.0,480.0,298.31369938762475,94.64403368113449,82.51070384190659
bike(61),following,bike(0),15780.0,16380.0,600.0,738.7375207099842,87.4453711639807,72.84212758494364
bike(64),awaitingFollower,bike(38),16260.0,16380.0,120.0,0.0,62.384165156914186,62.384165156914186
bike(82),seekingLeader,bike(85),16320.0,16380.0,60.0,80.24094716212308,85.17478888121771,84.9732500803207
bike(85),awaitingFollower,bike(82),16320.0,16380.0,60.0,0.0,64.33503124037124,64.33503124037124
bike(50),following,bike(112),15900.0,16440.0,540.0,420.6102208191361,87.70677059422837,74.32679673500974
bike(89),following,bike(13),16020.0,16500.0,480.0,427.8905909662598,84.06621037049463,71.76443567611379
bike(14),seekingLeader,bike(34),16440.0,16560.0,120.0,156.76041636695356,83.65840040436773,83.32218445311692
bike(34),awaitingFollower,bike(14),16440.0,16560.0,120.0,0.0,63.28984634129098,63.28984634129098
bike(88),seekingLeader,bike(26),16500.0,16560.0,60.0,61.152499491850214,91.36609197716629,91.2037486845927
bike(26),awaitingFollower,bike(88),16560.0,16620.0,60.0,0.0,70.6064983504318,70.6064983504318
bike(80),following,bike(4),16080.0,16620.0,540.0,621.1837174652503,94.34511906108816,81.11070052933479
bike(39),following,bike(98),16200.0,16740.0,540.0,269.44757972687006,86.98576135364544,73.89752050916165
bike(30),seekingLeader,bike(2),16800.0,16800.0,0.0,0.0,95.96272801574763,95.96272801574763
bike(2),awaitingFollower,bike(30),16860.0,16860.0,0.0,0.0,68.7549315818228,68.7549315818228
bike(82),following,bike(85),16440.0,16920.0,480.0,164.776320238761,84.9732500803207,72.9349238843527
bike(38),following,bike(64),16440.0,16980.0,540.0,520.9806725910728,84.59021631127098,71.24162821396051
bike(9),seekingLeader,bike(75),16920.0,17040.0,120.0,179.83409457991934,91.82848292812388,91.46807706892673
bike(75),awaitingFollower,bike(9),16920.0,17040.0,120.0,0.0,69.46429880110142,69.46429880110142
bike(14),following,bike(34),16620.0,17100.0,480.0,278.9919950657215,83.32218445311692,71.28097204900327
bike(40),seekingLeader,bike(35),17040.0,17100.0,60.0,50.20683867253262,80.83320836530909,80.70707017915898
bike(88),following,bike(26),16620.0,17100.0,480.0,250.40147370514302,91.2037486845927,79.00379958188455
bike(35),awaitingFollower,bike(40),17100.0,17160.0,60.0,0.0,59.05305690646049,59.05305690646049
bike(62),seekingLeader,bike(18),17100.0,17220.0,120.0,191.9875067673308,86.0985726467096,85.70145846637446
bike(116),seekingLeader,bike(107),17160.0,17220.0,60.0,108.83636576395975,94.1609893719906,93.8661477900083
bike(5),seekingLeader,bike(1),17220.0,17280.0,60.0,137.40889426462084,88.58240296514967,88.30768032808174
bike(18),awaitingFollower,bike(62),17160.0,17280.0,120.0,0.0,59.51812979565392,59.51812979565392
bike(107),awaitingFollower,bike(116),17220.0,17280.0,60.0,0.0,58.05582235407306,58.05582235407306
bike(1),awaitingFollower,bike(5),17280.0,17340.0,60.0,0.0,67.8609619935024,67.8609619935024
bike(79),seekingLeader,bike(87),17400.0,17460.0,60.0,108.86473216361239,92.43913751281418,92.13913751281419
bike(87),awaitingFollower,bike(79),17400.0,17460.0,60.0,0.0,67.27595847358458,67.27595847358458
bike(30),following,bike(2),16860.0,17520.0,660.0,569.1633134471169,95.96272801574763,79.37185566742535
bike(9),following,bike(75),17100.0,17640.0,540.0,709.5184631449958,91.46807706892673,78.15427299625443
bike(40),following,bike(35),17160.0,17700.0,540.0,187.04283655686854,80.70707017915898,67.82683440799178
bike(108),seekingLeader,bike(92),17640.0,17700.0,60.0,8.002334643343216,86.30361643705787,86.28761176777118
bike(8),seekingLeader,bike(95),17640.0,17760.0,120.0,89.84989961018084,89.59800545185784,89.28772326596297
bike(92),awaitingFollower,bike(108),17700.0,17760.0,60.0,0.0,65.82251656121909,65.82251656121909
bike(95),awaitingFollower,bike(8),17640.0,17760.0,120.0,0.0,67.00394538702915,67.00394538702915
bike(5),following,bike(1),17340.0,17820.0,480.0,434.57829592789943,88.30768032808174,76.07257420704582
bike(62),following,bike(18),17280.0,17880.0,600.0,581.8077218472592,85.70145846637446,69.9097941310142
bike(111),seekingLeader,bike(86),17760.0,17880.0,120.0,166.062166653635,80.36682823344017,79.92107540925645
bike(86),awaitingFollower,bike(111),17820.0,17940.0,120.0,0.0,56.045186976348035,56.045186976348035
bike(134),seekingLeader,bike(131),17880.0,18000.0,120.0,142.92593161763392,96.05887808239326,95.70086488028669
bike(131),awaitingFollower,bike(134),17940.0,18060.0,120.0,0.0,75.37275825017495,75.37275825017495
bike(79),following,bike(87),17520.0,18120.0,600.0,63.79837937569141,92.13913751281419,77.12009097435816
bike(116),following,bike(107),17280.0,18120.0,840.0,159.12726697764953,93.8661477900083,72.08549327925515
bike(20),seekingLeader,bike(118),18060.0,18180.0,120.0,113.69040775048889,89.14502672914793,88.60142769147205
bike(59),seekingLeader,bike(122),18060.0,18180.0,120.0,159.4153357690454,84.57874265754313,84.19504356982763
bike(84),seekingLeader,bike(68),18120.0,18180.0,60.0,9.086418695449796,84.89105171173617,84.87287887434525
bike(118),awaitingFollower,bike(20),18060.0,18180.0,120.0,0.0,64.91206362683198,64.91206362683198
bike(122),awaitingFollower,bike(59),18060.0,18180.0,120.0,0.0,63.95136202073981,63.95136202073981
bike(123),seekingLeader,bike(78),18180.0,18180.0,0.0,0.0,82.88033106680565,82.88033106680565
bike(126),seekingLeader,bike(93),18120.0,18180.0,60.0,121.1656635368687,84.4771914958031,84.23484288625865
bike(68),awaitingFollower,bike(84),18180.0,18240.0,60.0,0.0,62.75240175033039,62.75240175033039
bike(78),awaitingFollower,bike(123),18240.0,18240.0,0.0,0.0,62.38042559563544,62.38042559563544
bike(93),awaitingFollower,bike(126),18180.0,18240.0,60.0,0.0,63.86747566898231,63.86747566898231
bike(108),following,bike(92),17760.0,18240.0,480.0,574.557530069911,86.28761176777118,74.10523556376174
bike(8),following,bike(95),17820.0,18360.0,540.0,153.50849289873096,89.28772326596297,76.08961224760793
bike(113),seekingLeader,bike(83),18240.0,18360.0,120.0,207.5553778903323,83.47465092367068,83.05707202782828
bike(83),awaitingFollower,bike(113),18300.0,18420.0,120.0,0.0,62.694237026454836,62.694237026454836
bike(105),seekingLeader,bike(42),18360.0,18420.0,60.0,59.74502821634619,94.81639638332862,94.69667946283545
bike(42),awaitingFollower,bike(105),18420.0,18480.0,60.0,0.0,74.47852235294889,74.47852235294889
bike(111),following,bike(86),17940.0,18480.0,540.0,27.05159912206181,79.92107540925645,65.6243639918327
bike(46),seekingLeader,bike(27),18480.0,18540.0,60.0,139.25679619802543,85.29346553042997,84.99346553042997
bike(134),following,bike(131),18060.0,18540.0,480.0,226.41444666704044,95.70086488028669,83.47010545681445
bike(27),awaitingFollower,bike(46),18540.0,18600.0,60.0,0.0,61.38294323976518,61.38294323976518
bike(56),seekingLeader,bike(114),18480.0,18600.0,120.0,159.05657245206936,82.33730858353805,81.90628526066189
bike(114),awaitingFollower,bike(56),18480.0,18600.0,120.0,0.0,61.92276493210536,61.92276493210536
bike(120),seekingLeader,bike(99),18540.0,18600.0,60.0,149.9992951217343,82.43624584666146,82.13624584666147
bike(17),seekingLeader,bike(124),18540.0,18660.0,120.0,152.5199403948594,81.88174033621635,81.48012138440556
bike(99),awaitingFollower,bike(120),18600.0,18660.0,60.0,0.0,61.16041495942126,61.16041495942126
bike(124),awaitingFollower,bike(17),18540.0,18660.0,120.0,0.0,61.00058286958946,61.00058286958946
bike(130),seekingLeader,bike(91),18660.0,18660.0,0.0,0.0,80.9392759497776,80.9392759497776
bike(59),following,bike(122),18240.0,18720.0,480.0,123.52850477439111,84.19504356982763,72.20195014583962
bike(91),awaitingFollower,bike(130),18720.0,18720.0,0.0,0.0,59.94119773249401,59.94119773249401
bike(123),following,bike(78),18240.0,18720.0,480.0,315.255871301802,82.88033106680565,70.76569898562346
bike(126),following,bike(93),18240.0,18720.0,480.0,74.36419118052564,84.23484288625865,71.95549192398843
bike(20),following,bike(118),18240.0,18780.0,540.0,438.6849684701854,88.60142769147205,74.61420395142483
bike(84),following,bike(68),18240.0,18780.0,540.0,99.318887133606,84.87287887434525,71.58211410742993
bike(41),seekingLeader,bike(112),18780.0,18840.0,60.0,93.66584124350476,84.20822925253373,83.90822925253373
bike(112),awaitingFollower,bike(41),18780.0,18840.0,60.0,0.0,63.68658036764086,63.68658036764086
bike(47),seekingLeader,bike(3),18840.0,18900.0,60.0,116.28894056760247,79.76853428863434,79.5359563201592
bike(113),following,bike(83),18420.0,18900.0,480.0,271.7872621019653,83.05707202782828,70.79065107302691
bike(3),awaitingFollower,bike(47),18900.0,18960.0,60.0,0.0,59.21321636645004,59.21321636645004
bike(105),following,bike(42),18480.0,18960.0,480.0,95.01248097231971,94.69667946283545,82.73876835136907
bike(70),seekingLeader,bike(43),18960.0,19020.0,60.0,106.34523227851174,79.93417671573512,79.72127148749945
