string(self),living_place.location,working_place.location,home_departure_time,morning_trip_served,morning_wait_time,morning_ride_duration,morning_ride_distance,morning_total_trip_duration,work_departure_time,evening_trip_served,evening_wait_time,evening_ride_duration,evening_ride_distance,evening_total_trip_duration
people(23),{909.7918321247625,172.33765410948456,0.0},{149.64314936639457,1666.220870489748,0.0},39060.0,true,180.0,660.0,1312.696618081893,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(45),{436.48856783836345,653.2615326821797,0.0},{321.110107124687,1602.1341485545938,0.0},46260.0,true,180.0,600.0,1019.1397488109791,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(52),{523.930582125559,409.21451660944257,0.0},{354.28681212488635,1469.2549707764813,0.0},46260.0,true,180.0,300.0,282.5872431580967,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(195),{513.4975599027503,288.95328929534526,0.0},{226.0947134226193,1644.027482736304,0.0},42660.0,true,300.0,540.0,1031.4767004351818,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(199),{1170.573456198921,401.97086522116615,0.0},{510.788212124868,1523.6538641107693,0.0},39060.0,true,240.0,420.0,510.8728308438876,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(209),{885.6629298522935,162.25343592835287,0.0},{408.4142987920868,1344.004020776367,0.0},39060.0,true,180.0,660.0,1294.867080462269,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(214),{1429.6847321253222,115.33665026386441,0.0},{149.64314936639457,1666.220870489748,0.0},42660.0,true,240.0,660.0,1144.4313101553366,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(237),{942.1977644773947,346.4250099929097,0.0},{507.5436539196649,1416.5630220585667,0.0},42660.0,true,180.0,780.0,1494.671380993432,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(241),{980.2950112915875,379.68709994390656,0.0},{510.788212124868,1523.6538641107693,0.0},42660.0,true,180.0,780.0,1421.2920272840647,0.0,75060.0,false,0.0,0.0,0.0,0.0
people(1),{1362.964244624892,320.3282999440332,0.0},{515.585978527906,1267.1700346855694,0.0},39060.0,true,300.0,960.0,1725.4206973508174,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(4),{135.68419462508032,250.24207911133846,0.0},{117.57324879148439,1366.4780559620579,0.0},39060.0,true,240.0,660.0,1101.4319508187903,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(17),{799.3046901253894,303.27327610981524,0.0},{354.28681212488635,1469.2549707764813,0.0},39060.0,true,180.0,660.0,1315.4765767097256,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(69),{1453.9139599024281,139.85638188789758,0.0},{395.4299048523016,1498.9308768370377,0.0},46260.0,true,180.0,180.0,226.68461465033747,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(88),{1301.4118392681328,149.90568268165387,0.0},{1254.9283293473052,1184.1636291105244,0.0},42660.0,true,300.0,660.0,1015.2224662540209,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(93),{434.3355621250972,467.96730910956813,0.0},{607.3826321247208,631.6450791111265,0.0},39060.0,true,180.0,600.0,1054.749509681031,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(97),{1048.8029071252158,529.2257041086799,0.0},{378.14116981719025,1576.7883594948082,0.0},39060.0,true,240.0,600.0,667.3272247305009,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(138),{1172.8382321248039,169.56579956452998,0.0},{1254.9283293473052,1184.1636291105244,0.0},39060.0,true,240.0,300.0,389.2924003353444,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(176),{1363.170671014167,492.97407633278726,0.0},{401.79300545825043,1332.6605141105201,0.0},46260.0,true,240.0,660.0,1075.578603440729,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(197),{234.24958647296663,447.72098237068474,0.0},{256.1622717084972,1446.1211916100863,0.0},42660.0,true,240.0,360.0,879.4270539737151,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(210),{1241.2877646252934,422.3373691102121,0.0},{607.3826321247208,631.6450791111265,0.0},39060.0,true,240.0,420.0,519.0909739813518,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(246),{1004.801863943628,305.8847677468157,0.0},{575.2187221248785,1439.651159110198,0.0},46260.0,true,240.0,720.0,1159.0901080062129,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(337),{281.1584678392856,413.0571850624001,0.0},{644.0902959173048,1353.5324282478157,0.0},46260.0,true,300.0,600.0,1170.3690226192973,0.0,78660.0,false,0.0,0.0,0.0,0.0
people(83),{179.71343212328208,675.8743541098513,0.0},{1214.636419624533,1228.3107041107191,0.0},46260.0,true,360.0,420.0,833.6809036701162,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(114),{261.4906487915952,546.6372485533982,0.0},{170.22272702299512,1562.6921632942406,0.0},42660.0,true,180.0,420.0,691.2977459083605,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(129),{107.41065434669402,534.0384707769504,0.0},{510.788212124868,1523.6538641107693,0.0},42660.0,true,180.0,420.0,753.1315907559862,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(157),{595.0858541246388,201.09045211011718,0.0},{119.9024414996063,1678.7394384852432,0.0},39060.0,true,180.0,900.0,1615.3685406186526,0.0,82260.0,false,0.0,0.0,0.0,0.0
people(165),{1381.4052189669903,111.73950937336265,0.0},{1810.8707572570274,692.2563866498363,0.0},42660.0,true,240.0,660.0,1115.6120009384597,0.0,82260.0,false,0.0,0.0,0.0,0.0
