Cycle,Time (real),Time (simulation),Agent,Event,Message,Start Time (s),End Time (s),Duration (s),Distance Traveled,Duration (estimated),Start Battery,End Battery
0,2021-11-04 15:50:25,0.0,bike0,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike1,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike2,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike2,END: idle,nil,0.0,0.0,0.0,0,0,38400,38400
0,2021-11-04 15:50:25,0.0,bike3,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike4,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike5,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike6,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike6,END: idle,nil,0.0,0.0,0.0,0,0,35628,35628
0,2021-11-04 15:50:25,0.0,bike7,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike8,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike8,END: idle,nil,0.0,0.0,0.0,0,0,30386,30386
0,2021-11-04 15:50:25,0.0,bike9,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike9,END: idle,nil,0.0,0.0,0.0,0,0,37027,37027
0,2021-11-04 15:50:25,0.0,bike10,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike10,END: idle,nil,0.0,0.0,0.0,0,0,39462,39462
0,2021-11-04 15:50:25,0.0,bike11,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike11,END: idle,nil,0.0,0.0,0.0,0,0,38158,38158
0,2021-11-04 15:50:25,0.0,bike12,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike12,END: idle,nil,0.0,0.0,0.0,0,0,38228,38228
0,2021-11-04 15:50:25,0.0,bike13,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike14,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike15,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike16,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike17,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike18,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike18,END: idle,nil,0.0,0.0,0.0,0,0,35344,35344
0,2021-11-04 15:50:25,0.0,bike19,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike19,END: idle,nil,0.0,0.0,0.0,0,0,39315,39315
0,2021-11-04 15:50:25,0.0,bike20,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike21,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike22,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike23,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike23,END: idle,nil,0.0,0.0,0.0,0,0,37309,37309
0,2021-11-04 15:50:25,0.0,bike24,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike24,END: idle,nil,0.0,0.0,0.0,0,0,39411,39411
0,2021-11-04 15:50:25,0.0,bike25,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike25,END: idle,nil,0.0,0.0,0.0,0,0,32620,32620
0,2021-11-04 15:50:25,0.0,bike26,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike26,END: idle,nil,0.0,0.0,0.0,0,0,37811,37811
0,2021-11-04 15:50:25,0.0,bike27,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike27,END: idle,nil,0.0,0.0,0.0,0,0,32503,32503
0,2021-11-04 15:50:25,0.0,bike28,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike28,END: idle,nil,0.0,0.0,0.0,0,0,38676,38676
0,2021-11-04 15:50:25,0.0,bike29,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike30,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike31,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike31,END: idle,nil,0.0,0.0,0.0,0,0,31742,31742
0,2021-11-04 15:50:25,0.0,bike32,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike33,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike34,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike35,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike36,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike36,END: idle,nil,0.0,0.0,0.0,0,0,30459,30459
0,2021-11-04 15:50:25,0.0,bike37,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike38,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike38,END: idle,nil,0.0,0.0,0.0,0,0,33311,33311
0,2021-11-04 15:50:25,0.0,bike39,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike40,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike41,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike42,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike43,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike44,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike44,END: idle,nil,0.0,0.0,0.0,0,0,33598,33598
0,2021-11-04 15:50:25,0.0,bike45,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike45,END: idle,nil,0.0,0.0,0.0,0,0,30009,30009
0,2021-11-04 15:50:25,0.0,bike46,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike47,START: idle,nil
0,2021-11-04 15:50:25,0.0,bike47,END: idle,nil,0.0,0.0,0.0,0,0,30927,30927
0,2021-11-04 15:50:25,0.0,bike48,START: idle,nil
