Cycle,Time (real),Time (simulation),Agent,State,Rider,Follower,Leader,Battery Life,Has Target,Last Tag,Next Tag,Read Pheromones,Pheromone To Diffuse,Pheromone Mark
2,2021-10-28 23:30:02,70.0,bike13,idle,nil,nil,nil,33827,40000,false,tagRFID(191),tagRFID(272),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike2,awaiting_follower,nil,bike(21),nil,30891,40000,false,tagRFID(268),tagRFID(160),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike3,awaiting_follower,nil,bike(38),nil,30799,40000,false,tagRFID(277),tagRFID(312),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike0,idle,nil,nil,nil,32807,40000,false,tagRFID(60),tagRFID(89),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike1,idle,nil,nil,nil,33938,40000,false,tagRFID(99),tagRFID(96),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike42,idle,nil,nil,nil,35885,40000,false,tagRFID(233),tagRFID(164),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike43,idle,nil,bike(17),nil,30605,40000,false,tagRFID(271),tagRFID(282),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike40,idle,nil,nil,nil,30985,40000,false,tagRFID(283),tagRFID(274),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike41,idle,nil,nil,nil,38475,40000,false,tagRFID(185),tagRFID(215),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike38,seeking_leader,nil,nil,bike(3),37779,40000,true,tagRFID(281),tagRFID(312),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike39,awaiting_follower,nil,bike(47),nil,31036,40000,false,tagRFID(187),tagRFID(87),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike36,idle,nil,nil,nil,31173,40000,false,tagRFID(228),tagRFID(209),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike37,idle,nil,nil,nil,37055,40000,false,tagRFID(255),tagRFID(254),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike48,following,nil,nil,bike(12),37118,40000,false,tagRFID(142),tagRFID(257),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike49,idle,nil,nil,nil,34869,40000,false,tagRFID(295),tagRFID(294),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike46,idle,nil,nil,nil,39016,40000,false,tagRFID(14),tagRFID(13),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike47,seeking_leader,nil,nil,bike(39),37115,40000,true,tagRFID(223),tagRFID(187),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike44,following,nil,nil,bike(18),39216,40000,false,tagRFID(108),tagRFID(19),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike45,idle,nil,nil,nil,37403,40000,false,tagRFID(185),tagRFID(118),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike26,following,nil,nil,bike(34),37742,40000,false,tagRFID(186),tagRFID(112),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike27,idle,nil,nil,nil,34589,40000,false,tagRFID(14),tagRFID(18),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike24,idle,nil,nil,nil,39527,40000,false,tagRFID(185),tagRFID(215),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike25,idle,nil,nil,nil,32304,40000,false,tagRFID(78),tagRFID(77),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike22,awaiting_follower,nil,bike(29),nil,29977,40000,false,tagRFID(99),tagRFID(96),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike23,idle,nil,nil,nil,33718,40000,false,tagRFID(73),tagRFID(71),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike20,idle,nil,nil,nil,36340,40000,false,tagRFID(14),tagRFID(18),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike21,seeking_leader,nil,nil,bike(2),37754,40000,true,tagRFID(83),tagRFID(83),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike34,idle,nil,bike(26),nil,31839,40000,false,tagRFID(112),tagRFID(183),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike35,idle,nil,nil,nil,32510,40000,false,tagRFID(190),tagRFID(155),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike32,idle,nil,nil,nil,33839,40000,false,tagRFID(124),tagRFID(105),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike33,awaiting_follower,nil,bike(16),nil,31458,40000,false,tagRFID(127),tagRFID(126),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike30,idle,nil,nil,nil,37127,40000,false,tagRFID(111),tagRFID(150),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike31,idle,nil,nil,nil,39249,40000,false,tagRFID(198),tagRFID(275),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike28,idle,nil,nil,nil,31936,40000,false,tagRFID(210),tagRFID(196),0.0,0.0,0.0
2,2021-10-28 23:30:02,70.0,bike29,seeking_leader,nil,nil,bike(22),36179,40000,true,tagRFID(205),tagRFID(98),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike10,idle,nil,nil,nil,33155,40000,false,tagRFID(267),tagRFID(274),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike11,idle,nil,nil,nil,32648,40000,false,tagRFID(29),tagRFID(241),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike8,idle,nil,bike(6),nil,31448,40000,false,tagRFID(20),tagRFID(13),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike9,idle,nil,nil,nil,35842,40000,false,tagRFID(291),tagRFID(255),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike6,following,nil,nil,bike(8),38511,40000,false,tagRFID(20),tagRFID(20),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike7,idle,nil,nil,nil,37465,40000,false,tagRFID(3),tagRFID(4),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike4,idle,nil,nil,nil,34294,40000,false,tagRFID(46),tagRFID(44),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike5,idle,nil,nil,nil,34014,40000,false,tagRFID(248),tagRFID(249),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike18,idle,nil,bike(44),nil,33593,40000,false,tagRFID(161),tagRFID(108),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike19,idle,nil,nil,nil,30649,40000,false,tagRFID(211),tagRFID(172),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike16,seeking_leader,nil,nil,bike(33),36408,40000,true,tagRFID(250),tagRFID(126),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike17,following,nil,nil,bike(43),37962,40000,false,tagRFID(271),tagRFID(282),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike14,idle,nil,nil,nil,32948,40000,false,tagRFID(237),tagRFID(63),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike15,idle,nil,nil,nil,34660,40000,false,tagRFID(30),tagRFID(31),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike12,idle,nil,bike(48),nil,32036,40000,false,tagRFID(257),tagRFID(142),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike13,idle,nil,nil,nil,33778,40000,false,tagRFID(191),tagRFID(272),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike2,awaiting_follower,nil,bike(21),nil,30891,40000,false,tagRFID(268),tagRFID(160),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike3,awaiting_follower,nil,bike(38),nil,30799,40000,false,tagRFID(277),tagRFID(312),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike0,idle,nil,nil,nil,32758,40000,false,tagRFID(89),tagRFID(78),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike1,idle,nil,nil,nil,33890,40000,false,tagRFID(99),tagRFID(96),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike42,idle,nil,nil,nil,35836,40000,false,tagRFID(233),tagRFID(164),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike43,idle,nil,bike(17),nil,30634,40000,false,tagRFID(271),tagRFID(282),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike40,idle,nil,nil,nil,30936,40000,false,tagRFID(274),tagRFID(296),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike41,idle,nil,nil,nil,38427,40000,false,tagRFID(262),tagRFID(215),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike38,seeking_leader,nil,nil,bike(3),37701,40000,true,tagRFID(282),tagRFID(271),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike39,awaiting_follower,nil,bike(47),nil,31036,40000,false,tagRFID(187),tagRFID(87),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike36,idle,nil,nil,nil,31124,40000,false,tagRFID(228),tagRFID(209),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike37,idle,nil,nil,nil,37006,40000,false,tagRFID(254),tagRFID(239),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike48,following,nil,nil,bike(12),37041,40000,false,tagRFID(142),tagRFID(257),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike49,idle,nil,nil,nil,34821,40000,false,tagRFID(294),tagRFID(289),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike46,idle,nil,nil,nil,38967,40000,false,tagRFID(13),tagRFID(22),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike47,following,nil,nil,bike(39),37046,40000,false,tagRFID(187),tagRFID(187),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike44,following,nil,nil,bike(18),39139,40000,false,tagRFID(108),tagRFID(19),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike45,idle,nil,nil,nil,37355,40000,false,tagRFID(185),tagRFID(118),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike26,following,nil,nil,bike(34),37616,40000,false,tagRFID(186),tagRFID(112),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike27,idle,nil,nil,nil,34540,40000,false,tagRFID(14),tagRFID(18),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike24,idle,nil,nil,nil,39478,40000,false,tagRFID(185),tagRFID(215),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike25,idle,nil,nil,nil,32255,40000,false,tagRFID(77),tagRFID(78),0.0,0.0,0.0
3,2021-10-28 23:30:03,105.0,bike22,awaiting_follower,nil,bike(29),nil,29977,40000,false,tagRFID(99),tagRFID(96),0.0,0.0,0.0
