tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
721,2019-10-07 15:51:04.2250,2019-10-07 16:03:05.8210,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2426,Subscriber,1962,1,259918,-71.08874677967613,42.36303851899954,248476,-71.0614474260938,42.365041601806034,57064.0,57785.0
651,2019-10-07 15:51:19.7580,2019-10-07 16:02:10.8570,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,5354,Subscriber,1994,1,189148,-71.0908327203971,42.36609192668063,705,-71.08985714911381,42.34500817635524,57079.0,57730.0
991,2019-10-07 15:53:10.6320,2019-10-07 16:09:41.7540,107,Ames St at Main St,42.3625,-71.08821999999999,334,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,6161,Subscriber,1976,2,4347,-71.0905715334518,42.3616199985925,184093,-71.1225196811154,42.390331583192406,57190.0,58181.0
851,2019-10-07 15:53:29.8220,2019-10-07 16:07:41.5200,228,One Memorial Drive,42.36161932076685,-71.08043550520959,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2748,Subscriber,1978,1,124199,-71.0792772339018,42.36294900168095,246176,-71.05252314076237,42.35321859886433,57209.0,58061.0
605,2019-10-07 15:54:29.9750,2019-10-07 16:04:35.3050,318,Ames St at Broadway,42.363692900000004,-71.0875672,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,4736,Subscriber,1975,2,4342,-71.08862548006081,42.36164777153959,17317,-71.10035774453814,42.37626037482233,57269.0,57875.0
535,2019-10-07 15:54:32.2840,2019-10-07 16:03:27.5650,318,Ames St at Broadway,42.363692900000004,-71.0875672,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5621,Subscriber,1996,1,259917,-71.08583953175258,42.36188828648814,248482,-71.0611768901324,42.36519652879404,57272.0,57807.0
944,2019-10-07 15:55:01.6750,2019-10-07 16:10:45.7760,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2223,Subscriber,1988,1,69901,-71.09247823394509,42.367640805670476,246176,-71.05252314076237,42.35321859886433,57301.0,58245.0
487,2019-10-07 15:55:14.9650,2019-10-07 16:03:22.1660,398,75 Binney St,42.36550728505653,-71.0801375997653,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,4002,Subscriber,1971,1,23667,-71.0781865404766,42.366390530129806,259623,-71.06418434952863,42.36303575740044,57314.0,57802.0
286,2019-10-07 15:55:32.8300,2019-10-07 16:00:19.2320,318,Ames St at Broadway,42.363692900000004,-71.0875672,60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337151,2227,Subscriber,1983,1,259923,-71.0866880959008,42.36212663925436,250344,-71.07081467596134,42.358130827549836,57332.0,57619.0
1542,2019-10-07 15:56:07.1120,2019-10-07 16:21:49.2450,398,75 Binney St,42.36550728505653,-71.0801375997653,333,699 Mt Auburn St,42.37500235137831,-71.14871613699506,2647,Subscriber,1975,1,225247,-71.0781770863219,42.367199021157134,37293,-71.151596179803,42.37340104890373,57367.0,58909.0
324,2019-10-07 15:56:08.0290,2019-10-07 16:01:32.2750,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5377,Subscriber,1999,2,201805,-71.0923991735748,42.35900790575149,55097,-71.1023016616183,42.3633215169477,57368.0,57692.0
211,2019-10-07 15:56:12.2160,2019-10-07 15:59:43.7100,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5753,Subscriber,1967,1,127002,-71.09765593781538,42.366422538547624,225257,-71.10044546882716,42.365797304477034,57372.0,57583.0
233,2019-10-07 15:56:45.8870,2019-10-07 16:00:39.0860,398,75 Binney St,42.36550728505653,-71.0801375997653,189,Kendall T,42.362427842912396,-71.08495473861693,4064,Subscriber,1995,1,203471,-71.08042852545557,42.36366982460492,259922,-71.08285170461667,42.36351583376249,57405.0,57639.0
416,2019-10-07 15:56:47.0370,2019-10-07 16:03:43.3780,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2789,Subscriber,1995,1,69950,-71.09273374849585,42.36402021132896,34043,-71.10160452211682,42.36720105853445,57407.0,57823.0
383,2019-10-07 15:57:08.8760,2019-10-07 16:03:32.4330,185,Third at Binney,42.365444861373994,-71.0827714204788,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,2557,Subscriber,1967,2,20741,-71.08178596337028,42.367990100521,20569,-71.0791197350858,42.37179003490667,57428.0,57812.0
1655,2019-10-07 15:57:31.5750,2019-10-07 16:25:07.2960,107,Ames St at Main St,42.3625,-71.08821999999999,333,699 Mt Auburn St,42.37500235137831,-71.14871613699506,4874,Subscriber,1982,2,202091,-71.08926098560949,42.362303617589106,35382,-71.15099455000001,42.37587845,57451.0,59107.0
855,2019-10-07 15:57:41.3490,2019-10-07 16:11:57.0070,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,5479,Subscriber,1988,2,124918,-71.09382272195718,42.35725043995431,96610,-71.12050560105973,42.37173818648667,57461.0,58317.0
724,2019-10-07 15:57:42.0690,2019-10-07 16:09:46.2630,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5486,Subscriber,1983,1,4364,-71.09573895777324,42.358719747752666,257356,-71.06331635062777,42.36718402831796,57462.0,58186.0
694,2019-10-07 15:58:23.6760,2019-10-07 16:09:58.6450,318,Ames St at Broadway,42.363692900000004,-71.0875672,182,Museum of Science,42.36769018024484,-71.07116281986238,5337,Subscriber,1979,1,69953,-71.08937202318106,42.36342991322544,189669,-71.06935160114355,42.366579632594785,57503.0,58198.0
685,2019-10-07 15:58:51.2530,2019-10-07 16:10:16.2920,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945000000004,-71.116865,3766,Subscriber,1976,1,52003,-71.09705367141707,42.36307024231128,181224,-71.11458063530652,42.37907602956835,57531.0,58216.0
652,2019-10-07 15:58:53.1320,2019-10-07 16:09:45.6860,189,Kendall T,42.362427842912396,-71.08495473861693,52,Newbury St at Hereford St,42.348717,-71.085954,2714,Subscriber,1993,2,48370,-71.08484190000001,42.3641353,247883,-71.08842505,42.350000900000005,57533.0,58185.0
320,2019-10-07 15:59:13.3940,2019-10-07 16:04:34.1500,228,One Memorial Drive,42.36161932076685,-71.08043550520959,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479585,5720,Subscriber,1990,1,260007,-71.07851330943569,42.36234970274636,250122,-71.0707897686861,42.35738732610373,57553.0,57874.0
122,2019-10-07 15:59:17.0380,2019-10-07 16:01:19.9450,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,189,Kendall T,42.362427842912396,-71.08495473861693,3580,Subscriber,1994,1,44842,-71.09257943909863,42.36337220270465,4333,-71.08214497447227,42.36115686030838,57557.0,57679.0
526,2019-10-07 15:59:23.5040,2019-10-07 16:08:10.0890,141,Kendall Street,42.36356015842989,-71.08216792345047,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,3667,Subscriber,1990,2,69940,-71.08361628414815,42.36544746271512,20537,-71.09764640000002,42.37260185000001,57563.0,58090.0
578,2019-10-07 15:59:24.7770,2019-10-07 16:09:03.4920,228,One Memorial Drive,42.36161932076685,-71.08043550520959,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4969,Subscriber,1990,1,259686,-71.07877726728448,42.36159337502551,167469,-71.10392081666932,42.36277355000944,57564.0,58143.0
542,2019-10-07 15:59:53.3390,2019-10-07 16:08:56.3040,185,Third at Binney,42.365444861373994,-71.0827714204788,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,4167,Subscriber,1970,1,203469,-71.08090959668755,42.36389211871826,248490,-71.06134221372463,42.364495005205214,57593.0,58136.0
151,2019-10-07 15:59:57.7270,2019-10-07 16:02:28.9340,318,Ames St at Broadway,42.363692900000004,-71.0875672,185,Third at Binney,42.365444861373994,-71.0827714204788,2282,Subscriber,1995,1,259927,-71.09073911162872,42.36456444104964,100939,-71.08088631118467,42.3636209969805,57597.0,57748.0
234,2019-10-07 16:00:01.1830,2019-10-07 16:03:55.5830,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08821999999999,6097,Subscriber,1993,1,257122,-71.09319168466295,42.35950655441985,259919,-71.08550815795559,42.36192177694763,57601.0,57835.0
439,2019-10-07 16:00:02.4930,2019-10-07 16:07:21.6120,189,Kendall T,42.362427842912396,-71.08495473861693,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,3808,Subscriber,1984,1,4333,-71.08214497447227,42.36115686030838,69980,-71.0982544784637,42.359352254929014,57602.0,58041.0
490,2019-10-07 16:00:20.8010,2019-10-07 16:08:31.7660,189,Kendall T,42.362427842912396,-71.08495473861693,179,MIT Vassar St,42.35560121327927,-71.10394477844237,3087,Subscriber,1990,1,258221,-71.08623358270239,42.362704484535456,161155,-71.1060889,42.3576161,57620.0,58111.0
414,2019-10-07 16:00:29.5880,2019-10-07 16:07:24.1020,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,177,University Park,42.36264779118595,-71.1000609397888,3811,Subscriber,1989,2,66030,-71.08431145,42.36795645,128234,-71.09886447480862,42.364136041887306,57629.0,58044.0
320,2019-10-07 16:00:31.7240,2019-10-07 16:05:51.9500,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,4171,Subscriber,1996,2,65851,-71.09155779934791,42.37270017528229,20582,-71.0781808670421,42.371371123975095,57631.0,57951.0
358,2019-10-07 16:00:49.5630,2019-10-07 16:06:47.6010,189,Kendall T,42.362427842912396,-71.08495473861693,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5260,Subscriber,1990,1,153300,-71.0847225450677,42.362063254342985,59084,-71.10393678178372,42.36308224382235,57649.0,58007.0
2899,2019-10-07 16:01:02.1910,2019-10-07 16:49:21.6610,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,227,Silber Way,42.349495995140025,-71.10057592391969,5463,Subscriber,1955,1,157235,-71.09359797951687,42.36380628300011,260442,-71.10101207418289,42.347368351146336,57662.0,60561.0
234,2019-10-07 16:01:28.7210,2019-10-07 16:05:22.9170,189,Kendall T,42.362427842912396,-71.08495473861693,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,5182,Subscriber,1992,1,49516,-71.08485553741816,42.36117376735777,183132,-71.09176588505369,42.368117969878035,57688.0,57922.0
264,2019-10-07 16:01:38.2940,2019-10-07 16:06:02.9020,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,3237,Subscriber,1987,1,201816,-71.09322601286955,42.360701286042996,28084,-71.0987203985496,42.36003572504835,57698.0,57962.0
325,2019-10-07 16:01:40.9780,2019-10-07 16:07:06.0970,318,Ames St at Broadway,42.363692900000004,-71.0875672,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,5756,Subscriber,1986,2,203474,-71.08617737942004,42.364792143655066,102988,-71.0825013648198,42.36869960730367,57700.0,58026.0
154,2019-10-07 16:01:46.5170,2019-10-07 16:04:20.7700,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1843,Subscriber,1997,1,201825,-71.09352709793748,42.36011991473893,246684,-71.09098619373064,42.36326768624518,57706.0,57860.0
167,2019-10-07 16:01:52.4640,2019-10-07 16:04:39.7940,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,195,Child St at North St,42.37150494100319,-71.07249312120985,2515,Subscriber,1992,1,92208,-71.0792394788069,42.37182184229003,138735,-71.07374710012083,42.37096366736732,57712.0,57879.0
960,2019-10-07 16:02:19.2920,2019-10-07 16:18:20.0680,189,Kendall T,42.362427842912396,-71.08495473861693,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,3221,Subscriber,1993,1,53996,-71.08392300466373,42.36436944365456,6729,-71.11913594540732,42.37166414387711,57739.0,58700.0
811,2019-10-07 16:02:23.1280,2019-10-07 16:15:54.4390,398,75 Binney St,42.36550728505653,-71.0801375997653,370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437,6106,Subscriber,1984,2,69895,-71.07953996390094,42.36759631027093,248109,-71.07928705253669,42.35069363689126,57743.0,58554.0
553,2019-10-07 16:02:26.1420,2019-10-07 16:11:39.4860,107,Ames St at Main St,42.3625,-71.08821999999999,179,MIT Vassar St,42.35560121327927,-71.10394477844237,2184,Subscriber,1984,2,156596,-71.0858975462233,42.36456688429545,116035,-71.10580777132004,42.35785851543378,57746.0,58299.0
490,2019-10-07 16:02:31.8690,2019-10-07 16:10:42.6180,398,75 Binney St,42.36550728505653,-71.0801375997653,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,246,Customer,1968,1,257060,-71.08308255000001,42.36418165,248480,-71.06098308136801,42.364989637230835,57751.0,58242.0
292,2019-10-07 16:02:39.6690,2019-10-07 16:07:31.8150,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,2512,Subscriber,1991,1,4324,-71.09505493651935,42.35814261819269,257879,-71.10364917661576,42.35807814168901,57759.0,58051.0
1486,2019-10-07 16:02:43.2020,2019-10-07 16:27:29.4560,228,One Memorial Drive,42.36161932076685,-71.08043550520959,402,Washington St at Griggs Rd,42.33833423719901,-71.13050930220197,2018,Subscriber,1995,2,259687,-71.07872644313129,42.361957152932796,117439,-71.13075005,42.33747795000001,57763.0,59249.0
693,2019-10-07 16:02:54.1460,2019-10-07 16:14:27.5570,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5730,Subscriber,1969,1,153510,-71.097841280104,42.36114901979789,257962,-71.06492278022908,42.365097928286616,57774.0,58467.0
561,2019-10-07 16:02:54.1810,2019-10-07 16:12:15.6120,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3694,Subscriber,1996,1,225074,-71.07934406557654,42.36571396850174,260585,-71.06414410000001,42.36677425,57774.0,58335.0
125,2019-10-07 16:03:08.1470,2019-10-07 16:05:13.8130,189,Kendall T,42.362427842912396,-71.08495473861693,107,Ames St at Main St,42.3625,-71.08821999999999,5476,Subscriber,1977,1,187323,-71.08524969535532,42.36268231835431,246768,-71.0899860597919,42.361509323186354,57788.0,57913.0
192,2019-10-07 16:03:08.3960,2019-10-07 16:06:20.7750,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,3753,Subscriber,2001,2,49573,-71.09277533900406,42.36202809042652,50933,-71.09627370357858,42.36283358568555,57788.0,57980.0
320,2019-10-07 16:03:22.8030,2019-10-07 16:08:43.7450,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2797,Subscriber,1990,1,135883,-71.09315348661976,42.37235777832903,179231,-71.10630205,42.36409035,57802.0,58123.0
665,2019-10-07 16:03:34.2810,2019-10-07 16:14:40.0900,189,Kendall T,42.362427842912396,-71.08495473861693,50,Boylston St at Berkeley St,42.351141982547496,-71.07329249382019,5866,Subscriber,1990,1,153300,-71.0847225450677,42.362063254342985,248271,-71.07436721004301,42.35207727447531,57814.0,58480.0
629,2019-10-07 16:03:39.8860,2019-10-07 16:14:09.6400,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,6,Cambridge St at Joy St,42.361211653079856,-71.06530619789737,5082,Subscriber,1994,1,201822,-71.08985731612952,42.3607051622856,249589,-71.06467211569515,42.36037339724192,57819.0,58449.0
1091,2019-10-07 16:03:40.0920,2019-10-07 16:21:51.9730,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,157,Seaport Blvd at Sleeper St,42.353178091862524,-71.04817356923377,5864,Subscriber,1989,1,102830,-71.09751115190926,42.37285607438895,257967,-71.04766751135202,42.35333313783549,57820.0,58911.0
483,2019-10-07 16:04:35.8610,2019-10-07 16:12:39.3050,318,Ames St at Broadway,42.363692900000004,-71.0875672,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2129,Subscriber,1976,1,203475,-71.08513341325761,42.36435134164994,260587,-71.06235431123899,42.366521549827695,57875.0,58359.0
837,2019-10-07 16:04:39.9430,2019-10-07 16:18:37.1650,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,5442,Subscriber,1991,2,20588,-71.07723999861103,42.3711804990218,245959,-71.05835300917573,42.35761452539151,57879.0,58717.0
603,2019-10-07 16:04:40.1410,2019-10-07 16:14:43.6040,228,One Memorial Drive,42.36161932076685,-71.08043550520959,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2844,Subscriber,1900,1,203471,-71.08042852545557,42.36366982460492,257130,-71.06323561737572,42.365968415236985,57880.0,58483.0
792,2019-10-07 16:05:02.9900,2019-10-07 16:18:15.7020,318,Ames St at Broadway,42.363692900000004,-71.0875672,109,West End Park,42.36590788445085,-71.06446668505669,3428,Subscriber,1981,1,69952,-71.08810426740658,42.36388695099609,214680,-71.06516329999998,42.366516149999995,57902.0,58695.0
375,2019-10-07 16:05:38.3170,2019-10-07 16:11:54.1620,189,Kendall T,42.362427842912396,-71.08495473861693,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5314,Subscriber,1988,1,225269,-71.08435148284433,42.36380294338639,69980,-71.0982544784637,42.359352254929014,57938.0,58314.0
331,2019-10-07 16:05:44.0650,2019-10-07 16:11:15.6950,107,Ames St at Main St,42.3625,-71.08821999999999,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4036,Subscriber,1995,1,144549,-71.09159434630087,42.363361442589344,4334,-71.09414158387548,42.35832148424796,57944.0,58275.0
1080,2019-10-07 16:05:49.4220,2019-10-07 16:23:49.7350,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,400,Big Papi Station,42.347344731774314,-71.10016807950159,3904,Subscriber,1972,1,183102,-71.08495675,42.368462,260575,-71.1016539,42.347079699999995,57949.0,59029.0
372,2019-10-07 16:05:49.6520,2019-10-07 16:12:02.1640,189,Kendall T,42.362427842912396,-71.08495473861693,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5192,Subscriber,1989,1,49516,-71.08485553741816,42.36117376735777,119326,-71.10244041494933,42.35770086972958,57949.0,58322.0
885,2019-10-07 16:05:56.7570,2019-10-07 16:20:41.9060,107,Ames St at Main St,42.3625,-71.08821999999999,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,5513,Subscriber,1993,1,153926,-71.08876883777837,42.364947489248706,225154,-71.11209815000001,42.37639704999999,57956.0,58841.0
161,2019-10-07 16:06:19.5400,2019-10-07 16:09:00.7590,189,Kendall T,42.362427842912396,-71.08495473861693,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1639,Subscriber,1958,1,203467,-71.08197325000106,42.363453174683514,257908,-71.09154304799024,42.36022304879693,57979.0,58140.0
329,2019-10-07 16:06:22.2340,2019-10-07 16:11:51.7150,107,Ames St at Main St,42.3625,-71.08821999999999,177,University Park,42.36264779118595,-71.1000609397888,3021,Subscriber,1992,1,4322,-71.0893407361855,42.360318835832615,4865,-71.0994072313691,42.36461269351116,57982.0,58311.0
299,2019-10-07 16:06:32.0560,2019-10-07 16:11:31.4390,107,Ames St at Main St,42.3625,-71.08821999999999,398,75 Binney St,42.36550728505653,-71.0801375997653,5476,Subscriber,1995,1,203984,-71.08692827636209,42.36167284544136,69895,-71.07953996390094,42.36759631027093,57992.0,58291.0
449,2019-10-07 16:07:02.5440,2019-10-07 16:14:31.7170,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2222,Customer,1989,1,4368,-71.08392273760883,42.36173735137954,186721,-71.06142209915025,42.36456415046884,58022.0,58471.0
435,2019-10-07 16:07:07.4210,2019-10-07 16:14:22.7790,107,Ames St at Main St,42.3625,-71.08821999999999,139,Dana Park,42.361780439606044,-71.10809952020645,6097,Subscriber,1993,2,259918,-71.08874677967613,42.36303851899954,161275,-71.11024213855619,42.363572254980085,58027.0,58462.0
1058,2019-10-07 16:07:22.6690,2019-10-07 16:25:01.1130,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,109,West End Park,42.36590788445085,-71.06446668505669,5084,Subscriber,1972,2,201802,-71.09254897348596,42.3599494196543,45035,-71.06406551564304,42.3643147553944,58042.0,59101.0
1373,2019-10-07 16:07:48.5800,2019-10-07 16:30:41.6310,177,University Park,42.36264779118595,-71.1000609397888,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,5206,Subscriber,1996,1,28573,-71.09756868593759,42.36426590523446,3528,-71.102279264322,42.3343958666695,58068.0,59441.0
598,2019-10-07 16:07:52.1680,2019-10-07 16:17:50.3330,318,Ames St at Broadway,42.363692900000004,-71.0875672,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5699,Subscriber,1976,1,187323,-71.08524969535532,42.36268231835431,253958,-71.06568912934573,42.363229494460896,58072.0,58670.0
401,2019-10-07 16:07:58.7040,2019-10-07 16:14:40.6530,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3719,Subscriber,1979,1,20648,-71.07968939596923,42.36993788644676,48007,-71.06164371197018,42.36383213252658,58078.0,58480.0
984,2019-10-07 16:08:13.9360,2019-10-07 16:24:38.0860,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1222,Subscriber,1987,1,11183,-71.079357,42.37191955000001,161771,-71.1046134376857,42.36311807002641,58093.0,59078.0
792,2019-10-07 16:08:33.1600,2019-10-07 16:21:45.3780,318,Ames St at Broadway,42.363692900000004,-71.0875672,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,5803,Subscriber,1978,1,259918,-71.08874677967613,42.36303851899954,127930,-71.07596323634063,42.34597924345423,58113.0,58905.0
1155,2019-10-07 16:09:55.6560,2019-10-07 16:29:11.4250,185,Third at Binney,42.365444861373994,-71.0827714204788,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,5890,Customer,1998,1,225198,-71.08482477872192,42.36580044636454,246316,-71.08897285565737,42.34666220502672,58195.0,59351.0
405,2019-10-07 16:09:57.7250,2019-10-07 16:16:43.4330,144,Rogers St & Land Blvd,42.36575798214837,-71.07699394226073,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3771,Subscriber,1987,2,51044,-71.0790717039568,42.36656076589621,186721,-71.06142209915025,42.36456415046884,58197.0,58603.0
793,2019-10-07 16:10:18.1140,2019-10-07 16:23:31.4760,398,75 Binney St,42.36550728505653,-71.0801375997653,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,4856,Subscriber,1993,1,153710,-71.07842262756479,42.36558551029949,134241,-71.11021621816784,42.371233814484846,58218.0,59011.0
336,2019-10-07 16:10:49.2760,2019-10-07 16:16:25.3350,398,75 Binney St,42.36550728505653,-71.0801375997653,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1258,Subscriber,1963,1,258752,-71.08208643773106,42.36678947196146,248493,-71.06277875007495,42.36415067299848,58249.0,58585.0
1048,2019-10-07 16:10:58.2410,2019-10-07 16:28:26.4070,141,Kendall Street,42.36356015842989,-71.08216792345047,5,Northeastern University - North Parking Lot,42.341814,-71.090179,2921,Subscriber,1997,1,259921,-71.08463182642798,42.361709044417275,202655,-71.08704757283326,42.34148133023467,58258.0,59306.0
792,2019-10-07 16:11:09.9850,2019-10-07 16:24:22.6300,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5143,Subscriber,1994,2,93498,-71.08466427014399,42.36704175450957,155855,-71.06667460000001,42.36569505,58269.0,59062.0
692,2019-10-07 16:11:28.6480,2019-10-07 16:23:01.4510,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,33,Kenmore Square,42.348706,-71.097009,5832,Subscriber,1970,1,183418,-71.09693411026497,42.368210932555996,126370,-71.09654916960567,42.3484453412797,58288.0,58981.0
351,2019-10-07 16:11:31.0970,2019-10-07 16:17:22.3450,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4520,Subscriber,2000,2,259924,-71.08839542612327,42.36347755726871,4354,-71.10393625,42.35536585,58291.0,58642.0
1087,2019-10-07 16:11:33.4660,2019-10-07 16:29:40.5790,107,Ames St at Main St,42.3625,-71.08821999999999,140,Danehy Park,42.388965999999996,-71.132788,2028,Subscriber,1962,1,125217,-71.08902573764516,42.3642888370826,133314,-71.13428443856249,42.390160580382855,58293.0,59380.0
281,2019-10-07 16:11:40.5340,2019-10-07 16:16:22.3620,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4036,Subscriber,1996,1,4323,-71.09477062896336,42.3590493371848,161417,-71.10446756098192,42.35942534521294,58300.0,58582.0
858,2019-10-07 16:11:42.7420,2019-10-07 16:26:00.8420,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,235,East Somerville Library (Broadway and Illinois),42.3876281075134,-71.08318716287613,3395,Subscriber,1986,1,69899,-71.0930337912567,42.367729821776074,20058,-71.08232497169078,42.38800480652596,58302.0,59160.0
598,2019-10-07 16:11:43.0000,2019-10-07 16:21:41.1820,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,404,Mass Ave T Station,42.34135615767354,-71.08336953450817,5812,Customer,1965,1,225717,-71.09378565,42.3574682,91143,-71.08123819902261,42.341361577655555,58303.0,58901.0
509,2019-10-07 16:11:43.1090,2019-10-07 16:20:12.3240,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,4195,Subscriber,1976,1,225717,-71.09378565,42.3574682,248070,-71.08793960000001,42.34881235,58303.0,58812.0
595,2019-10-07 16:12:01.2010,2019-10-07 16:21:56.2050,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,361,Deerfield St at Commonwealth Ave,42.349243769553006,-71.09728209692548,5615,Subscriber,1972,1,44318,-71.09803780954076,42.36452347946619,91942,-71.09524404999999,42.34958985,58321.0,58916.0
